,OBJECTID,ID,T_PUNTO,COD_SGC,CONSECUTIV,DEPTO_LOC,MUN_LOC,VER_LOC,SITIO_LOC,E_PTO,N_PTO,Z_PTO,MET_COTA,U_GEOL,COND_SECO,COND_HUM,LONGITUD,LATITUD
728,729,714,Aljibe,119-III-B-8,8,SANTANDER,SIMACOTA,LA ESPERANZA,SINGAPOUR,1027142.0,1250848.0,184.060889,DEM,N1r,0.0,424.7,-73.83193923325065,6.86450027908589
729,730,715,Aljibe,119-III-B-9,9,SANTANDER,SIMACOTA,LA ESPERANZA,EL SORTILEGIO,1026392.0,1250759.0,204.367311,DEM,N1r,0.0,64.69,-73.83872525839642,6.863698938819583
730,731,716,Aljibe,119-III-B-10,10,SANTANDER,SIMACOTA,VISCAINA BAJA,PORVENIR,1024727.0,1251104.0,191.45896,DEM,N1r,0.0,106.4,-73.85378787372481,6.866825803875759
731,732,717,Aljibe,119-III-B-11,11,SANTANDER,SIMACOTA,VISCAINA BAJA,VISCAINA BAJA,1023706.0,1251467.0,178.451704,DEM,N1r,0.0,165.1,-73.86302395957493,6.870112391559292
732,733,718,Pozo,119-III-B-12,12,SANTANDER,SIMACOTA,LA ESPERANZA,SINGAPOUR CASA GRANDE,1024441.0,1250099.0,134.468254,DEM,Qal,0.0,316.9,-73.8563796676024,6.857739462018131
733,734,719,Aljibe,119-IV-C-13,13,SANTANDER,SIMACOTA,AGUAS BLANCAS BAJA,CASA COMUNAL,1030212.0,1246935.0,180.173521,DEM,N1r,0.0,42.31,-73.8041835835923,6.829102732112275
734,735,720,Manantial,119-III-D-2,2,SANTANDER,SIMACOTA,AGUAS BLANCAS BAJA,ESTADERO EL QUIOSQUITO,1029173.0,1246828.0,203.153799,DEM,N1r,0.0,276.7,-73.81358375283456,6.828140442087393
735,736,721,Manantial,119-III-D-3,3,SANTANDER,SIMACOTA,AGUAS BLANCAS BAJA,MIRAFLORES,1027942.0,1247393.0,206.634094,DEM,N1r,0.0,117.6,-73.82471768481363,6.833255321229882
736,737,722,Manantial,119-III-D-4,4,SANTANDER,SIMACOTA,AGUAS BLANCAS BAJA,LA CRISTALINA,1027588.0,1247359.0,153.813549,DEM,N1r,0.0,18.25,-73.8279204482226,6.832949551952315
737,738,723,Pozo,119-III-D-5,5,SANTANDER,SIMACOTA,AGUAS BLANCAS BAJA,LA ARAGUAYA,1025816.0,1248796.0,175.579683,DEM,N1r,0.0,180.0,-73.8439452523553,6.845951419604647
738,739,724,Aljibe,119-III-D-6,6,SANTANDER,SIMACOTA,AGUAS BLANCAS BAJA,VILLA ROSA,1027797.0,1248109.0,137.079483,DEM,N1r,0.0,106.3,-73.82602610140177,6.839730309087121
739,740,725,Aljibe,119-IV-A-6,6,SANTANDER,BARRANCABERMEJA,KM 32 VIA SANVICENTE,LOS PINOS,1042482.0,1259033.0,159.793825,DEM,P3N1c,0.0,226.4,-73.69309180948716,6.9384193766973645
740,741,726,Pozo,119-IV-A-7,7,SANTANDER,BARRANCABERMEJA,CAMPO 32,FINCA ALTO VIENTO,1042488.0,1259116.0,199.565737,DEM,P3N1c,0.0,492.7,-73.69303690795857,6.939169832374444
741,742,727,Manantial,119-IV-A-8,8,SANTANDER,BARRANCABERMEJA,LA LEJIA,BUENA VISTA,1042840.0,1258122.0,168.334884,DEM,P3N1c,0.0,535.1,-73.6898590809793,6.930179331617028
742,743,728,Aljibe,119-IV-A-9,9,SANTANDER,BARRANCABERMEJA,LA LEJIA,VILLA DOLIS,1043685.0,1257507.0,189.55392,DEM,P3N1c,0.0,609.7,-73.68221763299461,6.924612105921054
743,744,729,Aljibe,119-IV-B-1,1,SANTANDER,SAN VICENTE DE CHUCURÍ,ALBANIA,VILLA HERMOSA,1045685.0,1256064.0,165.411164,DEM,P3N1c,0.0,32.5,-73.66413199318137,6.91154891061803
744,745,730,Manantial,119-IV-A-10,10,SANTANDER,BARRANCABERMEJA,LA LEJIA,EL BALCONCITO,1039878.0,1256123.0,131.770455,DEM,P3N1c,0.0,155.2,-73.71667485717956,6.912125091433673
745,746,731,Aljibe,119-IV-A-11,11,SANTANDER,BARRANCABERMEJA,LA LEJIA,EL BALCONCITO,1030879.0,1256124.0,195.50219,DEM,P3N1c,0.0,169.2,-73.79810086599986,6.9121888481207385
746,747,732,Aljibe,119-IV-A-12,12,SANTANDER,BARRANCABERMEJA,LA LEJIA,LOS COCALES,1040766.0,1255568.0,116.335165,DEM,P3N1c,0.0,92.72,-73.70864385805778,6.907100521482312
747,748,733,Aljibe,119-IV-A-13,13,SANTANDER,BARRANCABERMEJA,LA LEJIA,LA ESPERANZA,1041686.0,1255385.0,176.948877,DEM,P3N1c,0.0,105.0,-73.70032083030118,6.905439288357795
748,749,734,Pozo,119-IV-A-14,14,SANTANDER,SAN VICENTE DE CHUCURÍ,LA LEJIA,TIERRA BUENA,1044321.0,1255217.0,190.444941,DEM,P3N1c,0.0,40.03,-73.67648024653832,6.903900750905349
749,750,735,Aljibe,119-IV-A-15,15,SANTANDER,BARRANCABERMEJA,TIERRA BUENA,PARCELA RENACER,1044520.0,1256809.0,194.160622,DEM,P3N1c,0.0,61.78,-73.67466748741629,6.918294344277993
750,751,736,Aljibe,119-IV-A-16,16,SANTANDER,SAN VICENTE DE CHUCURÍ,PUERTO RICO,ESCCUELA PUERTO RICO,1043604.0,1251517.0,185.891273,DEM,N1r,0.0,159.1,-73.68299538166256,6.870450120710504
751,752,737,Pozo,119-III-D-7,7,SANTANDER,SIMACOTA,CAÑO LIMONES,RANCHO LA ESPERRANZA,1027527.0,1241630.0,153.043269,DEM,N1r,0.0,373.3,-73.82849900763954,6.781146311460171
752,753,738,Aljibe,119-III-D-8,8,SANTANDER,SIMACOTA,AGUAS BLANCAS ALTA,VILLA HERMOSA,1029208.0,1242270.0,192.762475,DEM,N1r,0.0,166.6,-73.81328965506476,6.786925364747114
753,754,739,Aljibe,119-III-D-9,9,SANTANDER,SIMACOTA,AGUAS BLANCAS ALTA,LA ESPERANZA,1029662.0,1242794.0,200.306521,DEM,N1r,0.0,171.3,-73.80918013526087,6.79166128884697
754,755,740,Aljibe,119-IV-C-14,14,SANTANDER,SIMACOTA,AGUAS BLANCAS ALTA,ESCUELA SIMON BOLIVAR,1030693.0,1244250.0,181.534761,DEM,N1r,0.0,34.32,-73.79984604158096,6.804821647165107
755,756,741,Pozo,119-IV-C-15,15,SANTANDER,SIMACOTA,AGUAS BLANCAS ALTA,FINCA LA PRIMAVERA,1031251.0,1244963.0,171.656556,DEM,N1r,0.0,118.4,-73.79479440589779,6.811265889095675
