LINE_ID,ID,DIST,DIST_SURF,X,Y,Z
"6","358",0.1094421232,65.0132874690,-73.5389088000,8.0773129642,99.0000000000
"6","359",0.1136331564,68.0132903960,-73.5393600740,8.0731462975,102.0000000000
"6","360",0.1178241896,69.0132991790,-73.5398113480,8.0689796309,103.0000000000
"6","361",0.1188035033,69.0142784920,-73.5399167970,8.0680060109,103.0000000000
"6","362",0.1229701983,73.0142806620,-73.5440834630,8.0680213730,99.0000000000
"6","363",0.1271368933,77.0142828330,-73.5482501300,8.0680367350,95.0000000000
"6","364",0.1313035883,79.0142871730,-73.5524167970,8.0680520971,93.0000000000
"6","365",0.1354702833,82.0142900660,-73.5565834630,8.0680674592,90.0000000000
"6","366",0.1396369783,84.0142944070,-73.5607501300,8.0680828213,88.0000000000
"6","367",0.1438036733,85.0143030870,-73.5649167970,8.0680981834,87.0000000000
"6","368",0.1479703682,86.0143117680,-73.5690834630,8.0681135455,86.0000000000
"6","369",0.1521370632,88.0143161080,-73.5732501300,8.0681289075,84.0000000000
"6","370",0.1563037582,90.0143204490,-73.5774167970,8.0681442696,82.0000000000
"6","371",0.1604704532,92.0143247890,-73.5815834630,8.0681596317,80.0000000000
"6","372",0.1646371482,95.0143276830,-73.5857501300,8.0681749938,77.0000000000
"6","373",0.1688038432,96.0143363630,-73.5899167970,8.0681903559,76.0000000000
"6","374",0.1729705382,100.0143385300,-73.5940834630,8.0682057180,72.0000000000
"6","375",0.1771372331,101.0143472100,-73.5982501300,8.0682210801,71.0000000000
"6","376",0.1783023131,101.0155122900,-73.5994152020,8.0682253756,71.0000000000
"6","377",0.1825543924,102.0155213300,-73.6002631810,8.0723920422,70.0000000000
"6","378",0.1868064718,103.0155303700,-73.6011111590,8.0765587089,71.0000000000
"6","379",0.1910585511,104.0155394100,-73.6019591380,8.0807253756,70.0000000000
"6","380",0.1953106305,105.0155484500,-73.6028071170,8.0848920422,69.0000000000
"6","381",0.1995627099,106.0155574900,-73.6036550950,8.0890587089,68.0000000000
"6","382",0.2038147892,110.0155597500,-73.6045030740,8.0932253756,72.0000000000
"6","383",0.2080668686,117.0155610500,-73.6053510530,8.0973920422,79.0000000000
"6","384",0.2123189480,121.0155633100,-73.6061990310,8.1015587089,83.0000000000
"6","385",0.2165710273,122.0155723500,-73.6070470100,8.1057253756,84.0000000000
"6","386",0.2208231067,126.0155746100,-73.6078949890,8.1098920422,88.0000000000
"6","387",0.2250751861,127.0155836500,-73.6087429670,8.1140587089,87.0000000000
"6","388",0.2293272654,128.0155926900,-73.6095909460,8.1182253756,86.0000000000
"6","389",0.2335793448,130.0155972100,-73.6104389250,8.1223920422,88.0000000000
"6","390",0.2378314241,130.0198492900,-73.6112869030,8.1265587089,88.0000000000
"7","391",0.0000000000,0.0000000000,-73.6744545940,8.2977863571,90.0000000000
"7","392",0.0054064761,5.0000029230,-73.6710094710,8.2936196905,95.0000000000
"7","393",0.0100708345,18.0000037600,-73.6680372410,8.2900249595,82.0000000000
"7","394",0.0143412722,19.0000128780,-73.6689729370,8.2858582928,83.0000000000
"7","395",0.0165793385,19.0022509440,-73.6694633190,8.2836746111,83.0000000000
"7","396",0.0209760337,27.0022521530,-73.6708668210,8.2795079444,75.0000000000
"7","397",0.0253727290,34.0022535330,-73.6722703230,8.2753412778,82.0000000000
"7","398",0.0297694242,44.0022545000,-73.6736738250,8.2711746111,72.0000000000
"7","399",0.0341661194,50.0022561110,-73.6750773270,8.2670079444,66.0000000000
"7","400",0.0344490166,50.0025390080,-73.6751676330,8.2667398479,66.0000000000
"7","401",0.0394407906,51.0025514670,-73.6793342990,8.2639909034,67.0000000000
"7","402",0.0444325646,52.0025639260,-73.6835009660,8.2612419588,66.0000000000
"7","403",0.0494243385,56.0025670400,-73.6876676330,8.2584930143,62.0000000000
"7","404",0.0498253241,57.0025671210,-73.6880023380,8.2582721936,61.0000000000
"7","405",0.0546120776,59.0025728490,-73.6921690050,8.2606284402,59.0000000000
"7","406",0.0593988311,63.0025757130,-73.6963356710,8.2629846868,55.0000000000
"7","407",0.0612934839,63.0044703660,-73.6979848870,8.2639173167,55.0000000000
"7","408",0.0661301895,64.0044820630,-73.6955287490,8.2680839833,56.0000000000
"7","409",0.0709668951,65.0044937600,-73.6930726120,8.2722506500,55.0000000000
"7","410",0.0758036007,65.0093304650,-73.6906164750,8.2764173167,55.0000000000
"7","411",0.0806403063,66.0093421620,-73.6881603380,8.2805839833,54.0000000000
"7","412",0.0854770119,67.0093538590,-73.6857042010,8.2847506500,55.0000000000
"7","413",0.0903137175,86.0093544740,-73.6832480630,8.2889173167,74.0000000000
"7","414",0.0907804251,86.0098211820,-73.6830110640,8.2893193703,74.0000000000
"7","415",0.0966422505,99.0098225040,-73.6788443970,8.2934424621,87.0000000000
"7","416",0.1025040759,102.0098282300,-73.6746777300,8.2975655538,90.0000000000
"8","417",0.0000000000,0.0000000000,-73.6052897930,8.1869955889,99.0000000000
"8","418",0.0042336027,3.0000029872,-73.6011231260,8.1877454425,102.0000000000
"8","419",0.0079694329,5.0000064763,-73.5974463620,8.1884071310,104.0000000000
