OBJECTID;TOPE_MUGROSA_WGS84_tif;X;Y;TOPE_MUGROSA_WGS84_Band_1
4055;-1650;-73,798644418419670;7,231018308138834;-1650,4597168
4056;-1865;-73,788963146234735;7,231018308138834;-1865,8616943
4057;-1983;-73,779281874049815;7,231018308138834;-1983,5717773
4058;-1987;-73,769600601864894;7,231018308138834;-1987,5509033
4059;-1915;-73,759919329679974;7,231018308138834;-1915,8159180
4060;-1853;-73,750238057495054;7,231018308138834;-1853,0139160
4061;-1842;-73,740556785310133;7,231018308138834;-1842,8999023
4062;-1879;-73,730875513125213;7,231018308138834;-1879,0343018
4063;-1974;-73,721194240940292;7,231018308138834;-1974,3659668
4064;-2048;-73,711512968755372;7,231018308138834;-2048,1008301
4065;-2072;-73,701831696570451;7,231018308138834;-2072,1520996
4066;-2148;-73,692150424385531;7,231018308138834;-2148,3808594
4067;-2195;-73,682469152200611;7,231018308138834;-2195,4042969
4068;-2235;-73,672787880015676;7,231018308138834;-2235,8383789
4069;-2231;-73,663106607830755;7,231018308138834;-2231,3784180
4070;-2217;-73,653425335645835;7,231018308138834;-2217,9179688
4071;-2214;-73,643744063460915;7,231018308138834;-2214,0034180
4072;-2238;-73,634062791275994;7,231018308138834;-2238,6171875
4073;-2297;-73,624381519091074;7,231018308138834;-2297,2187500
4074;-2343;-73,614700246906153;7,231018308138834;-2343,5078125
4075;-2439;-73,605018974721233;7,231018308138834;-2439,4641113
4076;-2495;-73,595337702536312;7,231018308138834;-2495,4013672
4077;-2485;-73,585656430351392;7,231018308138834;-2485,4892578
4078;-2474;-73,575975158166472;7,231018308138834;-2474,3383789
4079;-2478;-73,566293885981537;7,231018308138834;-2478,4562988
4080;-2490;-73,556612613796617;7,231018308138834;-2490,4836426
4081;-1495;-73,546931341611696;7,231018308138834;-1495,0300293
4082;-1525;-73,537250069426776;7,231018308138834;-1525,6448975
4083;-787;-73,527568797241855;7,231018308138834;-787,6594238
4084;-1167;-73,517887525056935;7,231018308138834;-1167,0994873
4085;-1642;-73,508206252872014;7,231018308138834;-1642,5264893
4086;-2074;-73,498524980687094;7,231018308138834;-2074,6381836
4087;-2416;-73,488843708502174;7,231018308138834;-2416,5791016
4088;-2670;-73,479162436317253;7,231018308138834;-2670,7136230
4089;-2838;-73,469481164132333;7,231018308138834;-2838,3271484
4090;-2921;-73,459799891947398;7,231018308138834;-2921,1372070
4091;-2923;-73,450118619762478;7,231018308138834;-2923,4003906
4092;-2851;-73,440437347577557;7,231018308138834;-2851,9462891
4093;-2715;-73,430756075392637;7,231018308138834;-2715,4255371
4094;-2523;-73,421074803207716;7,231018308138834;-2523,3527832
4095;-2276;-73,411393531022796;7,231018308138834;-2276,6367188
4096;-997;-74,011632406487948;7,221337035953912;-997,8630371
4097;-1131;-74,001951134303013;7,221337035953912;-1131,4832764
4098;-1196;-73,992269862118093;7,221337035953912;-1196,4978027
4099;-1219;-73,982588589933172;7,221337035953912;-1219,5029297
4100;-1224;-73,972907317748252;7,221337035953912;-1224,8721924
4101;-1244;-73,963226045563331;7,221337035953912;-1244,8632812
4102;-1271;-73,953544773378411;7,221337035953912;-1271,0441895
4103;-1305;-73,943863501193491;7,221337035953912;-1305,9421387
4104;-1354;-73,934182229008570;7,221337035953912;-1354,6750488
4105;-1413;-73,924500956823650;7,221337035953912;-1413,5247803
4106;-1490;-73,914819684638729;7,221337035953912;-1490,1715088
4107;-1591;-73,905138412453809;7,221337035953912;-1591,0761719
4108;-1701;-73,895457140268874;7,221337035953912;-1701,7592773
4109;-1751;-73,885775868083954;7,221337035953912;-1751,9350586
4110;-1783;-73,876094595899033;7,221337035953912;-1783,7060547
4111;-1838;-73,866413323714113;7,221337035953912;-1838,5343018
4112;-1851;-73,856732051529193;7,221337035953912;-1851,9604492
4113;-1825;-73,847050779344272;7,221337035953912;-1825,5444336
4114;-1775;-73,837369507159352;7,221337035953912;-1775,8190918
4115;-1738;-73,827688234974431;7,221337035953912;-1738,3293457
4116;-1704;-73,818006962789511;7,221337035953912;-1704,7954102
4117;-1723;-73,808325690604590;7,221337035953912;-1723,9096680
4118;-1750;-73,798644418419670;7,221337035953912;-1750,6374512
4119;-1909;-73,788963146234735;7,221337035953912;-1909,1479492
4120;-2044;-73,779281874049815;7,221337035953912;-2044,3173828
4121;-1936;-73,769600601864894;7,221337035953912;-1936,0103760
4122;-1831;-73,759919329679974;7,221337035953912;-1831,6976318
4123;-1762;-73,750238057495054;7,221337035953912;-1762,2490234
4124;-1754;-73,740556785310133;7,221337035953912;-1754,4101562
4125;-1746;-73,730875513125213;7,221337035953912;-1746,9450684
4126;-1791;-73,721194240940292;7,221337035953912;-1791,9110107
4127;-1854;-73,711512968755372;7,221337035953912;-1854,9042969
4128;-1906;-73,701831696570451;7,221337035953912;-1906,4656982
4129;-1992;-73,692150424385531;7,221337035953912;-1992,7626953
4130;-2072;-73,682469152200611;7,221337035953912;-2072,2031250
4131;-2162;-73,672787880015676;7,221337035953912;-2162,8813477
4132;-2175;-73,663106607830755;7,221337035953912;-2175,2075195
4133;-2196;-73,653425335645835;7,221337035953912;-2196,4375000
4134;-2228;-73,643744063460915;7,221337035953912;-2228,9233398
4135;-2264;-73,634062791275994;7,221337035953912;-2264,6279297
4136;-2311;-73,624381519091074;7,221337035953912;-2311,3981934
4137;-2352;-73,614700246906153;7,221337035953912;-2352,2416992
4138;-2410;-73,605018974721233;7,221337035953912;-2410,2343750
4139;-2433;-73,595337702536312;7,221337035953912;-2433,4863281
4140;-2408;-73,585656430351392;7,221337035953912;-2408,1198730
4141;-2399;-73,575975158166472;7,221337035953912;-2399,4799805
4142;-2392;-73,566293885981537;7,221337035953912;-2392,0075684
4143;-2486;-73,556612613796617;7,221337035953912;-2486,6772461
4144;-1409;-73,546931341611696;7,221337035953912;-1409,7333984
4145;-412;-73,537250069426776;7,221337035953912;-412,0363770
4146;-704;-73,527568797241855;7,221337035953912;-704,8784790
4147;-1045;-73,517887525056935;7,221337035953912;-1045,6523438
4148;-1571;-73,508206252872014;7,221337035953912;-1571,1768799
4149;-1993;-73,498524980687094;7,221337035953912;-1993,0164795
4150;-2317;-73,488843708502174;7,221337035953912;-2317,8647461
4151;-2554;-73,479162436317253;7,221337035953912;-2554,6118164
4152;-2708;-73,469481164132333;7,221337035953912;-2708,8789062
4153;-2784;-73,459799891947398;7,221337035953912;-2784,3720703
4154;-2785;-73,450118619762478;7,221337035953912;-2785,4011230
4155;-2717;-73,440437347577557;7,221337035953912;-2717,8906250
4156;-2589;-73,430756075392637;7,221337035953912;-2589,0100098
4157;-2405;-73,421074803207716;7,221337035953912;-2405,3967285
4158;-904;-74,021313678672868;7,211655763768991;-904,7178955
4159;-1040;-74,011632406487948;7,211655763768991;-1040,4935303
4160;-1132;-74,001951134303013;7,211655763768991;-1132,8009033
4161;-1172;-73,992269862118093;7,211655763768991;-1172,6834717
4162;-1180;-73,982588589933172;7,211655763768991;-1180,1394043
4163;-1174;-73,972907317748252;7,211655763768991;-1174,9736328
4164;-1176;-73,963226045563331;7,211655763768991;-1176,9223633
4165;-1185;-73,953544773378411;7,211655763768991;-1185,2468262
4166;-1201;-73,943863501193491;7,211655763768991;-1201,6198730
4167;-1240;-73,934182229008570;7,211655763768991;-1240,2735596
4168;-1293;-73,924500956823650;7,211655763768991;-1293,6728516
4169;-1374;-73,914819684638729;7,211655763768991;-1374,6851807
4170;-1503;-73,905138412453809;7,211655763768991;-1503,6197510
4171;-1669;-73,895457140268874;7,211655763768991;-1669,9155273
4172;-1718;-73,885775868083954;7,211655763768991;-1718,0620117
4173;-1742;-73,876094595899033;7,211655763768991;-1742,0789795
4174;-1803;-73,866413323714113;7,211655763768991;-1803,4597168
4175;-1842;-73,856732051529193;7,211655763768991;-1842,8514404
4176;-1816;-73,847050779344272;7,211655763768991;-1816,5297852
4177;-1728;-73,837369507159352;7,211655763768991;-1728,3221436
4178;-1669;-73,827688234974431;7,211655763768991;-1669,5086670
4179;-1654;-73,818006962789511;7,211655763768991;-1654,1970215
4180;-1722;-73,808325690604590;7,211655763768991;-1722,7480469
4181;-1849;-73,798644418419670;7,211655763768991;-1849,6069336
4182;-1955;-73,788963146234735;7,211655763768991;-1955,1207275
4183;-2016;-73,779281874049815;7,211655763768991;-2016,2363281
4184;-1959;-73,769600601864894;7,211655763768991;-1959,5933838
4185;-1871;-73,759919329679974;7,211655763768991;-1871,4671631
4186;-1780;-73,750238057495054;7,211655763768991;-1780,6672363
4187;-1721;-73,740556785310133;7,211655763768991;-1721,2451172
4188;-1646;-73,730875513125213;7,211655763768991;-1646,0627441
4189;-1647;-73,721194240940292;7,211655763768991;-1647,5413818
4190;-1692;-73,711512968755372;7,211655763768991;-1692,9931641
4191;-1719;-73,701831696570451;7,211655763768991;-1719,8836670
4192;-1782;-73,692150424385531;7,211655763768991;-1782,8576660
4193;-1872;-73,682469152200611;7,211655763768991;-1872,2009277
4194;-1962;-73,672787880015676;7,211655763768991;-1962,1628418
4195;-2041;-73,663106607830755;7,211655763768991;-2041,5971680
4196;-2100;-73,653425335645835;7,211655763768991;-2100,6735840
4197;-2192;-73,643744063460915;7,211655763768991;-2192,1110840
4198;-2251;-73,634062791275994;7,211655763768991;-2251,8666992
4199;-2306;-73,624381519091074;7,211655763768991;-2306,3696289
4200;-2335;-73,614700246906153;7,211655763768991;-2335,7722168
4201;-2365;-73,605018974721233;7,211655763768991;-2365,8999023
4202;-2375;-73,595337702536312;7,211655763768991;-2375,3808594
4203;-2361;-73,585656430351392;7,211655763768991;-2361,1708984
4204;-2379;-73,575975158166472;7,211655763768991;-2379,1462402
4205;-2409;-73,566293885981537;7,211655763768991;-2409,7585449
4206;-2482;-73,556612613796617;7,211655763768991;-2482,5537109
4207;-1343;-73,546931341611696;7,211655763768991;-1343,6076660
4208;-419;-73,537250069426776;7,211655763768991;-419,4387817
4209;-733;-73,527568797241855;7,211655763768991;-733,4436646
4210;-1052;-73,517887525056935;7,211655763768991;-1052,2299805
4211;-1559;-73,508206252872014;7,211655763768991;-1559,5406494
4212;-1948;-73,498524980687094;7,211655763768991;-1948,7351074
4213;-2237;-73,488843708502174;7,211655763768991;-2237,0515137
4214;-2441;-73,479162436317253;7,211655763768991;-2441,2705078
4215;-2570;-73,469481164132333;7,211655763768991;-2570,1206055
4216;-2627;-73,459799891947398;7,211655763768991;-2627,7648926
4217;-2617;-73,450118619762478;7,211655763768991;-2617,7355957
4218;-2544;-73,440437347577557;7,211655763768991;-2544,6416016
4219;-2414;-73,430756075392637;7,211655763768991;-2414,0671387
4220;-865;-74,030994950857789;7,201974491584069;-865,5230103
4221;-965;-74,021313678672868;7,201974491584069;-965,5712280
4222;-1069;-74,011632406487948;7,201974491584069;-1069,4948730
4223;-1127;-74,001951134303013;7,201974491584069;-1127,5717773
4224;-1149;-73,992269862118093;7,201974491584069;-1149,1389160
4225;-1146;-73,982588589933172;7,201974491584069;-1146,7622070
4226;-1135;-73,972907317748252;7,201974491584069;-1135,6083984
4227;-1127;-73,963226045563331;7,201974491584069;-1127,8768311
4228;-1126;-73,953544773378411;7,201974491584069;-1126,4001465
4229;-1133;-73,943863501193491;7,201974491584069;-1133,4455566
4230;-1155;-73,934182229008570;7,201974491584069;-1155,1418457
4231;-1190;-73,924500956823650;7,201974491584069;-1190,3309326
4232;-1253;-73,914819684638729;7,201974491584069;-1253,0351562
4233;-1385;-73,905138412453809;7,201974491584069;-1385,8515625
4234;-1649;-73,895457140268874;7,201974491584069;-1649,2277832
4235;-1639;-73,885775868083954;7,201974491584069;-1639,0563965
4236;-1659;-73,876094595899033;7,201974491584069;-1659,9421387
4237;-1722;-73,866413323714113;7,201974491584069;-1722,6899414
4238;-1788;-73,856732051529193;7,201974491584069;-1788,4729004
4239;-1814;-73,847050779344272;7,201974491584069;-1814,4866943
4240;-1724;-73,837369507159352;7,201974491584069;-1724,3598633
4241;-1687;-73,827688234974431;7,201974491584069;-1687,7792969
4242;-1618;-73,818006962789511;7,201974491584069;-1618,6491699
4243;-1669;-73,808325690604590;7,201974491584069;-1669,5551758
4244;-1781;-73,798644418419670;7,201974491584069;-1781,8890381
4245;-1885;-73,788963146234735;7,201974491584069;-1885,2714844
4246;-1984;-73,779281874049815;7,201974491584069;-1984,3535156
4247;-1986;-73,769600601864894;7,201974491584069;-1986,4082031
4248;-1927;-73,759919329679974;7,201974491584069;-1927,6555176
4249;-1816;-73,750238057495054;7,201974491584069;-1816,6590576
4250;-1734;-73,740556785310133;7,201974491584069;-1734,0380859
4251;-1651;-73,730875513125213;7,201974491584069;-1651,1668701
4252;-1619;-73,721194240940292;7,201974491584069;-1619,7469482
4253;-1624;-73,711512968755372;7,201974491584069;-1624,2888184
4254;-1571;-73,701831696570451;7,201974491584069;-1571,7004395
4255;-1584;-73,692150424385531;7,201974491584069;-1584,6033936
4256;-1650;-73,682469152200611;7,201974491584069;-1650,3361816
4257;-1684;-73,672787880015676;7,201974491584069;-1684,5379639
4258;-1744;-73,663106607830755;7,201974491584069;-1744,8690186
4259;-1861;-73,653425335645835;7,201974491584069;-1861,4770508
4260;-2071;-73,643744063460915;7,201974491584069;-2071,0024414
4261;-2175;-73,634062791275994;7,201974491584069;-2175,9892578
4262;-2269;-73,624381519091074;7,201974491584069;-2269,1369629
4263;-2287;-73,614700246906153;7,201974491584069;-2287,8454590
4264;-2313;-73,605018974721233;7,201974491584069;-2313,8637695
4265;-2328;-73,595337702536312;7,201974491584069;-2328,9145508
4266;-2339;-73,585656430351392;7,201974491584069;-2339,6337891
4267;-2382;-73,575975158166472;7,201974491584069;-2382,9086914
4268;-2448;-73,566293885981537;7,201974491584069;-2448,2854004
4269;-2516;-73,556612613796617;7,201974491584069;-2516,7167969
4270;-1371;-73,546931341611696;7,201974491584069;-1371,6024170
4271;-527;-73,537250069426776;7,201974491584069;-527,6899414
4272;-909;-73,527568797241855;7,201974491584069;-909,3514404
4273;-1249;-73,517887525056935;7,201974491584069;-1249,2945557
4274;-1624;-73,508206252872014;7,201974491584069;-1624,2264404
4275;-1945;-73,498524980687094;7,201974491584069;-1945,0201416
4276;-2172;-73,488843708502174;7,201974491584069;-2172,3281250
4277;-2328;-73,479162436317253;7,201974491584069;-2328,9838867
4278;-2421;-73,469481164132333;7,201974491584069;-2421,8837891
4279;-2452;-73,459799891947398;7,201974491584069;-2452,7519531
4280;-2423;-73,450118619762478;7,201974491584069;-2423,3725586
4281;-2336;-73,440437347577557;7,201974491584069;-2336,9169922
4282;-836;-74,040676223042709;7,192293219399147;-836,2362061
4283;-902;-74,030994950857789;7,192293219399147;-902,7865601
4284;-978;-74,021313678672868;7,192293219399147;-978,8806152
4285;-1078;-74,011632406487948;7,192293219399147;-1078,4559326
4286;-1115;-74,001951134303013;7,192293219399147;-1115,2758789
4287;-1124;-73,992269862118093;7,192293219399147;-1124,4509277
4288;-1118;-73,982588589933172;7,192293219399147;-1118,0645752
4289;-1106;-73,972907317748252;7,192293219399147;-1106,2575684
4290;-1096;-73,963226045563331;7,192293219399147;-1096,8671875
4291;-1093;-73,953544773378411;7,192293219399147;-1093,3759766
4292;-1097;-73,943863501193491;7,192293219399147;-1097,7414551
4293;-1111;-73,934182229008570;7,192293219399147;-1111,7509766
4294;-1133;-73,924500956823650;7,192293219399147;-1133,8509521
4295;-1167;-73,914819684638729;7,192293219399147;-1167,0100098
4296;-1239;-73,905138412453809;7,192293219399147;-1239,8616943
4297;-1595;-73,895457140268874;7,192293219399147;-1595,0799561
4298;-1531;-73,885775868083954;7,192293219399147;-1531,9490967
4299;-1535;-73,876094595899033;7,192293219399147;-1535,2558594
4300;-1597;-73,866413323714113;7,192293219399147;-1597,8154297
4301;-1674;-73,856732051529193;7,192293219399147;-1674,3210449
4302;-1729;-73,847050779344272;7,192293219399147;-1729,5589600
4303;-1736;-73,837369507159352;7,192293219399147;-1736,9967041
4304;-1713;-73,827688234974431;7,192293219399147;-1713,6254883
4305;-1642;-73,818006962789511;7,192293219399147;-1642,2485352
4306;-1666;-73,808325690604590;7,192293219399147;-1666,3612061
4307;-1816;-73,798644418419670;7,192293219399147;-1816,8198242
4308;-1944;-73,788963146234735;7,192293219399147;-1944,4729004
4309;-2015;-73,779281874049815;7,192293219399147;-2015,5670166
4310;-1989;-73,769600601864894;7,192293219399147;-1989,7401123
4311;-1911;-73,759919329679974;7,192293219399147;-1911,6146240
4312;-1805;-73,750238057495054;7,192293219399147;-1805,3909912
4313;-1752;-73,740556785310133;7,192293219399147;-1752,2585449
4314;-1673;-73,730875513125213;7,192293219399147;-1673,8416748
4315;-1624;-73,721194240940292;7,192293219399147;-1624,5231934
4316;-1602;-73,711512968755372;7,192293219399147;-1602,0172119
4317;-1530;-73,701831696570451;7,192293219399147;-1530,4876709
4318;-1493;-73,692150424385531;7,192293219399147;-1493,6624756
4319;-1489;-73,682469152200611;7,192293219399147;-1489,9193115
4320;-1441;-73,672787880015676;7,192293219399147;-1441,8603516
4321;-1446;-73,663106607830755;7,192293219399147;-1446,6158447
4322;-1556;-73,653425335645835;7,192293219399147;-1556,0494385
4323;-1818;-73,643744063460915;7,192293219399147;-1818,4802246
4324;-2039;-73,634062791275994;7,192293219399147;-2039,2648926
4325;-2201;-73,624381519091074;7,192293219399147;-2201,3859863
4326;-2203;-73,614700246906153;7,192293219399147;-2203,7170410
4327;-2252;-73,605018974721233;7,192293219399147;-2252,4726562
4328;-2282;-73,595337702536312;7,192293219399147;-2282,8359375
4329;-2318;-73,585656430351392;7,192293219399147;-2318,3168945
4330;-2383;-73,575975158166472;7,192293219399147;-2383,1965332
4331;-2473;-73,566293885981537;7,192293219399147;-2473,7548828
4332;-2526;-73,556612613796617;7,192293219399147;-2526,5852051
4333;-1425;-73,546931341611696;7,192293219399147;-1425,7685547
4334;-627;-73,537250069426776;7,192293219399147;-627,3167114
4335;-1120;-73,527568797241855;7,192293219399147;-1120,2039795
4336;-1472;-73,517887525056935;7,192293219399147;-1472,0135498
4337;-1748;-73,508206252872014;7,192293219399147;-1748,3486328
4338;-1957;-73,498524980687094;7,192293219399147;-1957,2180176
4339;-2103;-73,488843708502174;7,192293219399147;-2103,9016113
4340;-2206;-73,479162436317253;7,192293219399147;-2206,4401855
4341;-2259;-73,469481164132333;7,192293219399147;-2259,1875000
4342;-2258;-73,459799891947398;7,192293219399147;-2258,4885254
4343;-2204;-73,450118619762478;7,192293219399147;-2204,5146484
4344;-2099;-73,440437347577557;7,192293219399147;-2099,6462402
4345;-858;-74,040676223042709;7,182611947214225;-858,3503418
4346;-905;-74,030994950857789;7,182611947214225;-905,4825439
4347;-949;-74,021313678672868;7,182611947214225;-949,4266357
4348;-1045;-74,011632406487948;7,182611947214225;-1045,0294189
4349;-1082;-74,001951134303013;7,182611947214225;-1082,0914307
4350;-1094;-73,992269862118093;7,182611947214225;-1094,1889648
4351;-1092;-73,982588589933172;7,182611947214225;-1092,5769043
4352;-1085;-73,972907317748252;7,182611947214225;-1085,8526611
4353;-1080;-73,963226045563331;7,182611947214225;-1080,7894287
4354;-1081;-73,953544773378411;7,182611947214225;-1081,8333740
4355;-1092;-73,943863501193491;7,182611947214225;-1092,2883301
4356;-1115;-73,934182229008570;7,182611947214225;-1115,9777832
4357;-1160;-73,924500956823650;7,182611947214225;-1160,1174316
4358;-1246;-73,914819684638729;7,182611947214225;-1246,4006348
4359;-1416;-73,905138412453809;7,182611947214225;-1416,6705322
4360;-1560;-73,895457140268874;7,182611947214225;-1560,8334961
4361;-1362;-73,885775868083954;7,182611947214225;-1362,5136719
4362;-1388;-73,876094595899033;7,182611947214225;-1388,1829834
4363;-1460;-73,866413323714113;7,182611947214225;-1460,4228516
4364;-1533;-73,856732051529193;7,182611947214225;-1533,3576660
4365;-1584;-73,847050779344272;7,182611947214225;-1584,3632812
4366;-1606;-73,837369507159352;7,182611947214225;-1606,1755371
4367;-1617;-73,827688234974431;7,182611947214225;-1617,4521484
4368;-1634;-73,818006962789511;7,182611947214225;-1634,0230713
4369;-1703;-73,808325690604590;7,182611947214225;-1703,3731689
4370;-1882;-73,798644418419670;7,182611947214225;-1882,9630127
4371;-2010;-73,788963146234735;7,182611947214225;-2010,6605225
4372;-2044;-73,779281874049815;7,182611947214225;-2044,8739014
4373;-1967;-73,769600601864894;7,182611947214225;-1967,8002930
4374;-1877;-73,759919329679974;7,182611947214225;-1877,4702148
4375;-1788;-73,750238057495054;7,182611947214225;-1788,4412842
4376;-1736;-73,740556785310133;7,182611947214225;-1736,1458740
4377;-1687;-73,730875513125213;7,182611947214225;-1687,2065430
4378;-1658;-73,721194240940292;7,182611947214225;-1658,1986084
4379;-1631;-73,711512968755372;7,182611947214225;-1631,2866211
4380;-1536;-73,701831696570451;7,182611947214225;-1536,0843506
4381;-1475;-73,692150424385531;7,182611947214225;-1475,5164795
4382;-1456;-73,682469152200611;7,182611947214225;-1456,3948975
4383;-1393;-73,672787880015676;7,182611947214225;-1393,4270020
4384;-1358;-73,663106607830755;7,182611947214225;-1358,2854004
4385;-1408;-73,653425335645835;7,182611947214225;-1408,1401367
4386;-1635;-73,643744063460915;7,182611947214225;-1635,2314453
4387;-1860;-73,634062791275994;7,182611947214225;-1860,5678711
4388;-2032;-73,624381519091074;7,182611947214225;-2032,4760742
4389;-2113;-73,614700246906153;7,182611947214225;-2113,7851562
4390;-2189;-73,605018974721233;7,182611947214225;-2189,5358887
4391;-2227;-73,595337702536312;7,182611947214225;-2227,2729492
4392;-2282;-73,585656430351392;7,182611947214225;-2282,5893555
4393;-2373;-73,575975158166472;7,182611947214225;-2373,2607422
4394;-2493;-73,566293885981537;7,182611947214225;-2493,8486328
4395;-2530;-73,556612613796617;7,182611947214225;-2530,7341309
4396;-1555;-73,546931341611696;7,182611947214225;-1555,4666748
4397;-899;-73,537250069426776;7,182611947214225;-899,6003418
4398;-1285;-73,527568797241855;7,182611947214225;-1285,5758057
4399;-1647;-73,517887525056935;7,182611947214225;-1647,7855225
4400;-1842;-73,508206252872014;7,182611947214225;-1842,0551758
4401;-1920;-73,498524980687094;7,182611947214225;-1920,0161133
4402;-1996;-73,488843708502174;7,182611947214225;-1996,2596436
4403;-2058;-73,479162436317253;7,182611947214225;-2058,5561523
4404;-2076;-73,469481164132333;7,182611947214225;-2076,4157715
4405;-2044;-73,459799891947398;7,182611947214225;-2044,0351562
4406;-1963;-73,450118619762478;7,182611947214225;-1963,4360352
4407;-827;-74,050357495227630;7,172930675029304;-827,3273926
4408;-884;-74,040676223042709;7,172930675029304;-884,2461548
4409;-925;-74,030994950857789;7,172930675029304;-925,1375732
4410;-963;-74,021313678672868;7,172930675029304;-963,7534790
4411;-1020;-74,011632406487948;7,172930675029304;-1020,0964355
4412;-1049;-74,001951134303013;7,172930675029304;-1049,0985107
4413;-1067;-73,992269862118093;7,172930675029304;-1067,3710938
4414;-1072;-73,982588589933172;7,172930675029304;-1072,9910889
4415;-1073;-73,972907317748252;7,172930675029304;-1073,2521973
4416;-1074;-73,963226045563331;7,172930675029304;-1074,5372314
4417;-1082;-73,953544773378411;7,172930675029304;-1082,4277344
4418;-1101;-73,943863501193491;7,172930675029304;-1101,3056641
4419;-1134;-73,934182229008570;7,172930675029304;-1134,8715820
4420;-1186;-73,924500956823650;7,172930675029304;-1186,2561035
4421;-1259;-73,914819684638729;7,172930675029304;-1259,3930664
4422;-1377;-73,905138412453809;7,172930675029304;-1377,8414307
4423;-1436;-73,895457140268874;7,172930675029304;-1436,8842773
4424;-1339;-73,885775868083954;7,172930675029304;-1339,6987305
4425;-1333;-73,876094595899033;7,172930675029304;-1333,0802002
4426;-1375;-73,866413323714113;7,172930675029304;-1375,6406250
4427;-1424;-73,856732051529193;7,172930675029304;-1424,9766846
4428;-1455;-73,847050779344272;7,172930675029304;-1455,4902344
4429;-1465;-73,837369507159352;7,172930675029304;-1465,9342041
4430;-1487;-73,827688234974431;7,172930675029304;-1487,3762207
4431;-1526;-73,818006962789511;7,172930675029304;-1526,0256348
4432;-1643;-73,808325690604590;7,172930675029304;-1643,1020508
4433;-1834;-73,798644418419670;7,172930675029304;-1834,2260742
4434;-1937;-73,788963146234735;7,172930675029304;-1937,7827148
4435;-1951;-73,779281874049815;7,172930675029304;-1951,1862793
4436;-1877;-73,769600601864894;7,172930675029304;-1877,8886719
4437;-1811;-73,759919329679974;7,172930675029304;-1811,5064697
4438;-1742;-73,750238057495054;7,172930675029304;-1742,0797119
4439;-1703;-73,740556785310133;7,172930675029304;-1703,2840576
4440;-1670;-73,730875513125213;7,172930675029304;-1670,0256348
4441;-1644;-73,721194240940292;7,172930675029304;-1644,1912842
4442;-1612;-73,711512968755372;7,172930675029304;-1612,4492188
4443;-1552;-73,701831696570451;7,172930675029304;-1552,2496338
4444;-1515;-73,692150424385531;7,172930675029304;-1515,6296387
4445;-1520;-73,682469152200611;7,172930675029304;-1520,5222168
4446;-1461;-73,672787880015676;7,172930675029304;-1461,6734619
4447;-1429;-73,663106607830755;7,172930675029304;-1429,8034668
4448;-1469;-73,653425335645835;7,172930675029304;-1469,9116211
4449;-1590;-73,643744063460915;7,172930675029304;-1590,0206299
4450;-1744;-73,634062791275994;7,172930675029304;-1744,7756348
4451;-1885;-73,624381519091074;7,172930675029304;-1885,6188965
4452;-1984;-73,614700246906153;7,172930675029304;-1984,8261719
4453;-2069;-73,605018974721233;7,172930675029304;-2069,2968750
4454;-2143;-73,595337702536312;7,172930675029304;-2143,5664062
4455;-2232;-73,585656430351392;7,172930675029304;-2232,0764160
4456;-2348;-73,575975158166472;7,172930675029304;-2348,5480957
4457;-2473;-73,566293885981537;7,172930675029304;-2473,8916016
4458;-2513;-73,556612613796617;7,172930675029304;-2513,3852539
4459;-1686;-73,546931341611696;7,172930675029304;-1686,5090332
4460;-1169;-73,537250069426776;7,172930675029304;-1169,1357422
4461;-1466;-73,527568797241855;7,172930675029304;-1466,3945312
4462;-1649;-73,517887525056935;7,172930675029304;-1649,5178223
4463;-1672;-73,508206252872014;7,172930675029304;-1672,6644287
4464;-1751;-73,498524980687094;7,172930675029304;-1751,6125488
4465;-1826;-73,488843708502174;7,172930675029304;-1826,1677246
4466;-1882;-73,479162436317253;7,172930675029304;-1882,2666016
4467;-1873;-73,469481164132333;7,172930675029304;-1873,5634766
4468;-1810;-73,459799891947398;7,172930675029304;-1810,5761719
4469;-811;-74,060038767412550;7,163249402844382;-811,4971924
4470;-868;-74,050357495227630;7,163249402844382;-868,3557739
4471;-915;-74,040676223042709;7,163249402844382;-915,2513428
4472;-951;-74,030994950857789;7,163249402844382;-951,4771729
4473;-983;-74,021313678672868;7,163249402844382;-983,5894775
4474;-1017;-74,011632406487948;7,163249402844382;-1017,7141113
4475;-1039;-74,001951134303013;7,163249402844382;-1039,7918701
4476;-1054;-73,992269862118093;7,163249402844382;-1054,3129883
4477;-1061;-73,982588589933172;7,163249402844382;-1061,7883301
4478;-1066;-73,972907317748252;7,163249402844382;-1066,3502197
4479;-1072;-73,963226045563331;7,163249402844382;-1072,0614014
4480;-1085;-73,953544773378411;7,163249402844382;-1085,1898193
4481;-1110;-73,943863501193491;7,163249402844382;-1110,7799072
4482;-1152;-73,934182229008570;7,163249402844382;-1152,9857178
4483;-1214;-73,924500956823650;7,163249402844382;-1214,8178711
4484;-1293;-73,914819684638729;7,163249402844382;-1293,4572754
4485;-1345;-73,905138412453809;7,163249402844382;-1345,3493652
4486;-1361;-73,895457140268874;7,163249402844382;-1361,3793945
4487;-1320;-73,885775868083954;7,163249402844382;-1320,5646973
4488;-1313;-73,876094595899033;7,163249402844382;-1313,3500977
4489;-1340;-73,866413323714113;7,163249402844382;-1340,7521973
4490;-1379;-73,856732051529193;7,163249402844382;-1379,5169678
4491;-1409;-73,847050779344272;7,163249402844382;-1409,8461914
