LINE_ID,ID,DIST,DIST_SURF,X,Y,Z,OBJECTID,SHAPE_Leng,Tipo,NombreFall,Comentario
"43","1218",0.0757211223,259.0404662000,-73.9628099000,8.8863797810,25.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1219",0.0772268770,260.0404673300,-73.9618498530,8.8875397840,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1220",0.0790502392,260.0422906900,-73.9606697990,8.8889297920,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1221",0.0808530529,260.0440935100,-73.9595097410,8.8903097930,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1222",0.0829716121,261.0440957500,-73.9581096720,8.8918997930,23.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1223",0.0847778950,261.0459020300,-73.9569096130,8.8932497990,23.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1224",0.0865982944,261.0477224300,-73.9556995550,8.8946098040,23.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1225",0.0884120619,262.0477240800,-73.9544994960,8.8959698080,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1226",0.0899219688,262.0492339800,-73.9535094440,8.8971098150,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1227",0.0914253256,262.0507373400,-73.9525294000,8.8982498130,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1228",0.0929374753,262.0522494900,-73.9515593550,8.8994098170,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1229",0.0944523994,262.0537644200,-73.9506093050,8.9005898170,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1230",0.0962734356,262.0555854500,-73.9494692440,8.9020098290,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1231",0.0980815930,262.0573936100,-73.9482891900,8.9033798310,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1232",0.0995807618,263.0573947300,-73.9472391410,8.9044498330,25.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1233",0.1010963891,263.0589103600,-73.9461090870,8.9054598350,25.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1234",0.1026098684,264.0589115100,-73.9449390310,8.9064198290,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1235",0.1041220236,264.0604236600,-73.9437789830,8.9073898300,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1236",0.1053358517,264.0616374900,-73.9428489390,8.9081698280,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1237",0.1065409504,267.0616377300,-73.9419389010,8.9089598240,27.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1238",0.1077536251,269.0616381000,-73.9410188550,8.9097498210,25.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1239",0.1089587297,269.0628432000,-73.9401088170,8.9105398260,25.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1240",0.1101704134,269.0640548900,-73.9391987700,8.9113398210,25.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1241",0.1113812706,269.0652657400,-73.9382987300,8.9121498230,25.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1242",0.1125921279,272.0652659900,-73.9373986900,8.9129598250,22.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1243",0.1141064286,272.0667802900,-73.9362886410,8.9139898240,22.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1244",0.1153092901,272.0679831500,-73.9354085980,8.9148098240,22.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1245",0.1168231282,272.0694969900,-73.9343085480,8.9158498220,22.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1246",0.1188390389,273.0694990200,-73.9328484800,8.9172398210,23.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1247",0.1207487461,273.0714087300,-73.9314684160,8.9185598230,23.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1248",0.1228701620,273.0735301400,-73.9299583480,8.9200498230,23.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1249",0.1249858950,274.0735323800,-73.9285182770,8.9215998300,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1250",0.1270947097,274.0756412000,-73.9271682080,8.9232198340,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1251",0.1292156037,274.0777620900,-73.9258481430,8.9248798400,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1252",0.1313286814,276.0777632100,-73.9245280770,8.9265298470,26.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1253",0.1334416472,276.0798761700,-73.9231480050,8.9281298550,26.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1254",0.1355586018,282.0798765500,-73.9217279390,8.9296998580,32.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1255",0.1376743282,289.0798768700,-73.9202878680,8.9312498560,25.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1256",0.1397900619,289.0819926000,-73.9188477960,8.9327998630,25.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1257",0.1419057830,290.0819948400,-73.9174077340,8.9343498620,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1258",0.1449849103,290.0850739600,-73.9155101150,8.9367747470,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1262",0.1646031079,292.0941949300,-73.9035269660,8.9523078670,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1266",0.1819807364,296.0945688700,-73.8917135990,8.9650525260,28.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1269",0.1970229671,302.0946008200,-73.8802375410,8.9747771750,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1273",0.2158192316,310.0946283900,-73.8646562530,8.9852901680,24.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"43","1276",0.2300092682,313.0946637400,-73.8539106420,8.9945577990,25.0000000000,"14967",0.27961040631,Falla de rumbo dextral cubierta,Falla de Playitas,
"44","1278",0.0000000000,0.0000000000,-73.0118739820,7.4473226980,2231.0000000000,"15165",0.25377301541,Falla,,
"44","1279",0.0016235296,72.0000000180,-73.0132164460,7.4464096590,2303.0000000000,"15165",0.25377301541,Falla,,
"44","1282",0.0140891302,329.0011873200,-73.0224268450,7.4380096740,2560.0000000000,"15165",0.25377301541,Falla,,
"44","1285",0.0259044902,450.0011998800,-73.0301172060,7.4290396640,2445.0000000000,"15165",0.25377301541,Falla,,
"44","1288",0.0355918702,686.0017138800,-73.0341674490,7.4202396150,2209.0000000000,"15165",0.25377301541,Falla,,
"44","1290",0.0436573764,790.0052686000,-73.0372576350,7.4127895720,2105.0000000000,"15165",0.25377301541,Falla,,
"44","1292",0.0517087401,1043.0052687000,-73.0397678160,7.4051395100,1852.0000000000,"15165",0.25377301541,Falla,,
"44","1294",0.0584024695,1132.0052690000,-73.0432280000,7.3994094890,1763.0000000000,"15165",0.25377301541,Falla,,
"44","1296",0.0666032345,1176.0082132000,-73.0482282390,7.3929094770,1807.0000000000,"15165",0.25377301541,Falla,,
"44","1298",0.0734599841,1491.0082133000,-73.0522684390,7.3873694590,2122.0000000000,"15165",0.25377301541,Falla,,
"44","1300",0.0830813905,1726.0082135000,-73.0572687040,7.3791494340,1887.0000000000,"15165",0.25377301541,Falla,,
"44","1302",0.0912119055,1855.0116778000,-73.0609289080,7.3718893940,1758.0000000000,"15165",0.25377301541,Falla,,
"44","1305",0.1012325604,1932.0126027000,-73.0649691530,7.3627193370,1835.0000000000,"15165",0.25377301541,Falla,,
"44","1307",0.1084562308,2188.0126028000,-73.0676693180,7.3560192980,1793.0000000000,"15165",0.25377301541,Falla,,
"44","1309",0.1136101698,2193.0128674000,-73.0703694650,7.3516292760,1788.0000000000,"15165",0.25377301541,Falla,,
"44","1311",0.1199683321,2223.0134418000,-73.0747796630,7.3470492780,1758.0000000000,"15165",0.25377301541,Falla,,
"44","1313",0.1268945163,2354.0134423000,-73.0793998780,7.3418892740,1687.0000000000,"15165",0.25377301541,Falla,,
"44","1315",0.1345000669,2630.0134424000,-73.0842601050,7.3360392660,1699.0000000000,"15165",0.25377301541,Falla,,
"44","1316",0.1370184192,2630.0159608000,-73.0859901880,7.3342092630,1699.0000000000,"15165",0.25377301541,Falla,,
"44","1317",0.1373016173,2630.0162440000,-73.0861801910,7.3339992630,1699.0000000000,"15165",0.25377301541,Falla,,
"44","1318",0.1391933403,2698.0162440000,-73.0871402480,7.3323692610,1767.0000000000,"15165",0.25377301541,Falla,,
"44","1319",0.1406425386,2765.0162440000,-73.0878902870,7.3311292540,1700.0000000000,"15165",0.25377301541,Falla,,
"44","1320",0.1429089595,2765.0185104000,-73.0891103430,7.3292192470,1700.0000000000,"15165",0.25377301541,Falla,,
"44","1321",0.1473444559,2811.0185106000,-73.0916304760,7.3255692390,1654.0000000000,"15165",0.25377301541,Falla,,
"44","1322",0.1485177164,2886.0185107000,-73.0922905050,7.3245992380,1579.0000000000,"15165",0.25377301541,Falla,,
"44","1323",0.1486817373,2886.0186747000,-73.0923905140,7.3244692340,1579.0000000000,"15165",0.25377301541,Falla,,
"44","1324",0.1509901173,2886.0209831000,-73.0928605580,7.3222092170,1579.0000000000,"15165",0.25377301541,Falla,,
"44","1326",0.1556129579,2932.0213162000,-73.0939606430,7.3177191760,1533.0000000000,"15165",0.25377301541,Falla,,
"44","1328",0.1610514479,3072.0213163000,-73.0949907420,7.3123791320,1393.0000000000,"15165",0.25377301541,Falla,,
"44","1329",0.1630504988,3072.0233154000,-73.0954307810,7.3104291140,1393.0000000000,"15165",0.25377301541,Falla,,
"44","1330",0.1652654057,3117.0233154000,-73.0959208210,7.3082690970,1348.0000000000,"15165",0.25377301541,Falla,,
"44","1331",0.1671071963,3117.0251572000,-73.0963108610,7.3064690800,1348.0000000000,"15165",0.25377301541,Falla,,
"45","1332",0.0000000000,0.0000000000,-73.3808177400,7.5044547590,117.0000000000,"15185",0.07044148769,Falla inversa o de cabalgamiento,Falla de La Tigra,
"45","1332",0.0000000000,0.0000000000,-73.3808177400,7.5044547590,117.0000000000,"17688",0.02679095902,Falla inversa o de cabalgamiento cubierta,Falla de La Tigra,
"45","1333",0.0015953253,0.0015953253,-73.3806877180,7.5060447770,117.0000000000,"15185",0.07044148769,Falla inversa o de cabalgamiento,Falla de La Tigra,
"45","1334",0.0052562014,14.0015958040,-73.3802976520,7.5096848130,131.0000000000,"15185",0.07044148769,Falla inversa o de cabalgamiento,Falla de La Tigra,
"45","1335",0.0087271644,17.0015978120,-73.3802176120,7.5131548530,134.0000000000,"15185",0.07044148769,Falla inversa o de cabalgamiento,Falla de La Tigra,
"45","1336",0.0119579669,17.0048286140,-73.3802875720,7.5163848980,134.0000000000,"15185",0.07044148769,Falla inversa o de cabalgamiento,Falla de La Tigra,
"45","1338",0.0167535409,20.0048332390,-73.3810775420,7.5211149590,131.0000000000,"15185",0.07044148769,Falla inversa o de cabalgamiento,Falla de La Tigra,
"45","1340",0.0210067086,24.0048592180,-73.3818075130,7.5253050160,135.0000000000,"15185",0.07044148769,Falla inversa o de cabalgamiento,Falla de La Tigra,
"45","1342",0.0253601160,28.0049866650,-73.3825474910,7.5295950730,139.0000000000,"15185",0.07044148769,Falla inversa o de cabalgamiento,Falla de La Tigra,
"45","1344",0.0303877918,38.0049879420,-73.3834274630,7.5345451410,145.0000000000,"15185",0.07044148769,Falla inversa o de cabalgamiento,Falla de La Tigra,
"45","1346",0.0365164337,45.0069179020,-73.3841974090,7.5406252260,152.0000000000,"15185",0.07044148769,Falla inversa o de cabalgamiento,Falla de La Tigra,
"45","1347",0.0386424157,50.0069183540,-73.3844573900,7.5427352520,157.0000000000,"15185",0.07044148769,Falla inversa o de cabalgamiento,Falla de La Tigra,
"45","1348",0.0411393449,50.0094152830,-73.3847473750,7.5452152850,157.0000000000,"15185",0.07044148769,Falla inversa o de cabalgamiento,Falla de La Tigra,
"45","1350",0.0474733598,58.0094200300,-73.3851673110,7.5515353640,161.0000000000,"15185",0.07044148769,Falla inversa o de cabalgamiento,Falla de La Tigra,
"45","1352",0.0519435913,67.0097243930,-73.3852072590,7.5560054170,170.0000000000,"15185",0.07044148769,Falla inversa o de cabalgamiento,Falla de La Tigra,
"45","1354",0.0567986395,69.0104128370,-73.3849871900,7.5608554750,172.0000000000,"15185",0.07044148769,Falla inversa o de cabalgamiento,Falla de La Tigra,
"45","1355",0.0604375442,81.0104133890,-73.3846171380,7.5644755150,160.0000000000,"15185",0.07044148769,Falla inversa o de cabalgamiento,Falla de La Tigra,
"45","1356",0.0644402172,91.0104141900,-73.3841070740,7.5684455560,150.0000000000,"15185",0.07044148769,Falla inversa o de cabalgamiento,Falla de La Tigra,
"46","1358",0.0000000000,0.0000000000,-73.2957816970,7.7688668640,652.0000000000,"15187",0.07735772316,Falla,,
"46","1358",0.0000000000,0.0000000000,-73.2957816970,7.7688668640,652.0000000000,"17420",0.36320313913,Falla de rumbo sinestral,,
"46","1364",0.0253460184,337.0000039700,-73.3037816620,7.7929172530,607.0000000000,"15187",0.07735772316,Falla,,
"46","1368",0.0426784252,588.0000046600,-73.3085616160,7.8095775160,554.0000000000,"15187",0.07735772316,Falla,,
"46","1371",0.0536720233,665.0025239800,-73.3105615530,7.8203876710,631.0000000000,"15187",0.07735772316,Falla,,
"46","1375",0.0663662042,742.0026663500,-73.3117314290,7.8330278300,632.0000000000,"15187",0.07735772316,Falla,,
"47","1378",0.0000000000,0.0000000000,-73.5914188200,8.7723934080,138.0000000000,"15190",0.01013846334,Falla,Falla de Singarare,
"47","1378",0.0000000000,0.0000000000,-73.5914188200,8.7723934080,138.0000000000,"14883",0.04211761775,Falla cubierta,Falla de Singarare,
"47","1379",0.0008936108,3.0000001331,-73.5918888450,8.7716333970,141.0000000000,"15190",0.01013846334,Falla,Falla de Singarare,
"47","1380",0.0031618042,9.0000005618,-73.5932289160,8.7698033940,135.0000000000,"15190",0.01013846334,Falla,Falla de Singarare,
"47","1381",0.0040384079,9.0008771656,-73.5936289450,8.7690233870,135.0000000000,"15190",0.01013846334,Falla,Falla de Singarare,
"47","1382",0.0053355421,9.0021742997,-73.5941889730,8.7678533760,135.0000000000,"15190",0.01013846334,Falla,Falla de Singarare,
"47","1383",0.0063072592,9.0031460168,-73.5945790030,8.7669633700,135.0000000000,"15190",0.01013846334,Falla,Falla de Singarare,
"47","1384",0.0068939507,15.0031460460,-73.5948690150,8.7664533700,129.0000000000,"15190",0.01013846334,Falla,Falla de Singarare,
"47","1385",0.0079361299,15.0041882250,-73.5953190440,8.7655133640,129.0000000000,"15190",0.01013846334,Falla,Falla de Singarare,
"48","1386",0.0000000000,0.0000000000,-73.5875586240,8.7772834230,163.0000000000,"15191",0.03799724786,Falla cubierta,Falla del Carmen,
"48","1386",0.0000000000,0.0000000000,-73.5875586240,8.7772834230,163.0000000000,"14883",0.04211761775,Falla cubierta,Falla de Singarare,
"48","1388",0.0063409450,25.0019959020,-73.5857586430,8.7712033200,138.0000000000,"15191",0.03799724786,Falla cubierta,Falla del Carmen,
"48","1390",0.0135768705,28.0020048240,-73.5838886740,8.7642131960,139.0000000000,"15191",0.03799724786,Falla cubierta,Falla del Carmen,
"48","1392",0.0190007505,33.0031177560,-73.5824886950,8.7589731070,144.0000000000,"15191",0.03799724786,Falla cubierta,Falla del Carmen,
"48","1394",0.0259336794,49.0031210480,-73.5810887420,8.7521829940,154.0000000000,"15191",0.03799724786,Falla cubierta,Falla del Carmen,
"48","1396",0.0319631277,54.0049512010,-73.5803187870,8.7462029090,159.0000000000,"15191",0.03799724786,Falla cubierta,Falla del Carmen,
"49","1398",0.0000000000,0.0000000000,-73.5669038950,8.3154170460,262.0000000000,"15192",0.09011292006,Falla,,
"49","1398",0.0000000000,0.0000000000,-73.5669038950,8.3154170460,262.0000000000,"17764",0.02122939206,Falla,,
"49","1401",0.0129040718,14.0000135160,-73.5631639210,8.3030668370,248.0000000000,"15192",0.09011292006,Falla,,
"49","1401",0.0129040718,14.0000135160,-73.5631639210,8.3030668370,248.0000000000,"19434",0.10696993894,Falla,,
"49","1404",0.0255453002,60.0000161280,-73.5598539700,8.2908666370,218.0000000000,"15192",0.09011292006,Falla,,
"49","1406",0.0335782682,84.0000183680,-73.5576339910,8.2831465160,232.0000000000,"15192",0.09011292006,Falla,,
"49","1409",0.0462946456,123.0037045100,-73.5527239790,8.2714162970,271.0000000000,"15192",0.09011292006,Falla,,
"49","1413",0.0626446232,180.0037159000,-73.5477040050,8.2558560390,216.0000000000,"15192",0.09011292006,Falla,,
"49","1416",0.0754588867,226.0037204900,-73.5413539310,8.2447258140,216.0000000000,"15192",0.09011292006,Falla,,
"50","1419",0.0000000000,0.0000000000,-73.1113945450,7.8636457290,1892.0000000000,"15195",0.09720568854,Falla,,
"50","1419",0.0000000000,0.0000000000,-73.1113945450,7.8636457290,1892.0000000000,"16049",0.27509493227,Falla,Falla de Casitas,
"50","1420",0.0031645148,0.0031645148,-73.1098644620,7.8664157470,1892.0000000000,"15195",0.09720568854,Falla,,
"50","1421",0.0058948717,40.0031646080,-73.1084743910,7.8687657580,1932.0000000000,"15195",0.09720568854,Falla,,
"50","1422",0.0096627064,125.0031646900,-73.1066742840,7.8720757720,2017.0000000000,"15195",0.09720568854,Falla,,
"50","1423",0.0133887863,173.0031648400,-73.1048341840,7.8753157880,2065.0000000000,"15195",0.09720568854,Falla,,
"50","1424",0.0172902880,173.0070663400,-73.1031940850,7.8788558150,2065.0000000000,"15195",0.09720568854,Falla,,
"50","1425",0.0184621367,240.0070663500,-73.1026540540,7.8798958130,2132.0000000000,"15195",0.09720568854,Falla,,
"50","1426",0.0200499296,240.0086541400,-73.1019240200,7.8813058260,2132.0000000000,"15195",0.09720568854,Falla,,
"50","1427",0.0229959126,279.0086542500,-73.1003339300,7.8837858320,2093.0000000000,"15195",0.09720568854,Falla,,
"50","1428",0.0240146584,309.0086542700,-73.0998039060,7.8846558420,2063.0000000000,"15195",0.09720568854,Falla,,
"50","1429",0.0255444542,309.0101840700,-73.0990138650,7.8859658460,2063.0000000000,"15195",0.09720568854,Falla,,
"50","1432",0.0356487989,419.0103240600,-73.0934735770,7.8944158750,1953.0000000000,"15195",0.09720568854,Falla,,
"50","1434",0.0424425478,492.0103300800,-73.0899033840,7.9001959050,1884.0000000000,"15195",0.09720568854,Falla,,
"50","1435",0.0453014201,492.0131889500,-73.0885533060,7.9027159130,1884.0000000000,"15195",0.09720568854,Falla,,
"50","1436",0.0481369766,585.0131890000,-73.0873132360,7.9052659340,1977.0000000000,"15195",0.09720568854,Falla,,
"50","1437",0.0509049751,585.0159570000,-73.0862131680,7.9078059470,1977.0000000000,"15195",0.09720568854,Falla,,
"50","1439",0.0576103658,683.0159572400,-73.0838630140,7.9140859980,2075.0000000000,"15195",0.09720568854,Falla,,
"50","1441",0.0650789898,816.0187604200,-73.0805028110,7.9207560340,2208.0000000000,"15195",0.09720568854,Falla,,
"50","1442",0.0680078504,821.0187612700,-73.0795227500,7.9235160530,2203.0000000000,"15195",0.09720568854,Falla,,
"50","1443",0.0714749607,896.0187613500,-73.0780526660,7.9266560700,2278.0000000000,"15195",0.09720568854,Falla,,
"50","1444",0.0745958058,992.0187614000,-73.0765225740,7.9293760870,2374.0000000000,"15195",0.09720568854,Falla,,
"50","1445",0.0784732456,1004.0187620000,-73.0743624670,7.9325960990,2386.0000000000,"15195",0.09720568854,Falla,,
"50","1446",0.0832798394,1069.0187622000,-73.0716823260,7.9365861100,2451.0000000000,"15195",0.09720568854,Falla,,
"50","1447",0.0846139266,1238.0187622000,-73.0709422840,7.9376961220,2620.0000000000,"15195",0.09720568854,Falla,,
"50","1448",0.0863059304,1309.0187622000,-73.0701222390,7.9391761230,2691.0000000000,"15195",0.09720568854,Falla,,
"50","1449",0.0895663699,1350.0187624000,-73.0686321590,7.9420761450,2732.0000000000,"15195",0.09720568854,Falla,,
"50","1450",0.0922590910,1350.0214551000,-73.0674720840,7.9445061600,2732.0000000000,"15195",0.09720568854,Falla,,
"51","1452",0.0000000000,0.0000000000,-74.0586851680,8.7323388680,91.0000000000,"23990",0.02908956256,Falla de rumbo dextral,Falla de Mejía,
"51","1452",0.0000000000,0.0000000000,-74.0586851680,8.7323388680,91.0000000000,"15196",0.01192638338,Falla de rumbo dextral cubierta,Falla de Mejía,
"51","1453",0.0020147170,30.0000000680,-74.0574351080,8.7339188790,61.0000000000,"15196",0.01192638338,Falla de rumbo dextral cubierta,Falla de Mejía,
"51","1454",0.0052048048,30.0031901550,-74.0553449980,8.7363288790,61.0000000000,"15196",0.01192638338,Falla de rumbo dextral cubierta,Falla de Mejía,
"51","1455",0.0087582065,32.0031933120,-74.0530348900,8.7390288910,59.0000000000,"15196",0.01192638338,Falla de rumbo dextral cubierta,Falla de Mejía,
"52","1456",0.0000000000,0.0000000000,-73.9838116580,8.8068289410,85.0000000000,"17772",0.00591107190,Falla de rumbo dextral cubierta,Falla de Mejía,
"52","1456",0.0000000000,0.0000000000,-73.9838116580,8.8068289410,85.0000000000,"15197",0.01311764337,Falla de rumbo dextral,Falla de Mejía,
"52","1457",0.0019820947,3.0000006548,-73.9825515910,8.8083589510,82.0000000000,"15197",0.01311764337,Falla de rumbo dextral,Falla de Mejía,
"52","1458",0.0036879380,3.0017064981,-73.9816215380,8.8097889520,82.0000000000,"15197",0.01311764337,Falla de rumbo dextral,Falla de Mejía,
"52","1459",0.0056225618,3.0036411219,-73.9806114820,8.8114389690,82.0000000000,"15197",0.01311764337,Falla de rumbo dextral,Falla de Mejía,
"52","1460",0.0095924462,27.0036414500,-73.9784813690,8.8147889840,58.0000000000,"15197",0.01311764337,Falla de rumbo dextral,Falla de Mejía,
"53","1461",0.0000000000,0.0000000000,-74.0995890020,7.7349161880,370.0000000000,"23762",0.36396205206,Falla de rumbo dextral,Falla de San Blas,
"53","1461",0.0000000000,0.0000000000,-74.0995890020,7.7349161880,370.0000000000,"15231",0.45183602207,Falla,,
"53","1463",0.0079347240,59.0000005910,-74.1067392860,7.7314762340,429.0000000000,"15231",0.45183602207,Falla,,
"53","1465",0.0146838163,181.0000007800,-74.1132095280,7.7295562820,551.0000000000,"15231",0.45183602207,Falla,,
"53","1466",0.0189932256,239.0000009400,-74.1173396850,7.7283263180,609.0000000000,"15231",0.45183602207,Falla,,
"53","1468",0.0251356134,339.0017233300,-74.1231299020,7.7262763630,509.0000000000,"15231",0.45183602207,Falla,,
"53","1469",0.0271928577,339.0037805800,-74.1249699750,7.7253563710,509.0000000000,"15231",0.45183602207,Falla,,
"53","1471",0.0331473589,442.0037814300,-74.1307401860,7.7238864220,428.0000000000,"15231",0.45183602207,Falla,,
"53","1473",0.0421828420,575.0037818300,-74.1390405120,7.7203164720,365.0000000000,"15231",0.45183602207,Falla,,
"53","1477",0.0597373765,665.0037836700,-74.1553711470,7.7138765930,333.0000000000,"15231",0.45183602207,Falla,,
"53","1480",0.0712637204,754.0065866800,-74.1663815550,7.7104666780,364.0000000000,"15231",0.45183602207,Falla,,
"53","1484",0.0842343535,832.0065900000,-74.1793020060,7.7093268240,442.0000000000,"15231",0.45183602207,Falla,,
"53","1490",0.1062037427,939.0066514700,-74.2001827960,7.7024969870,453.0000000000,"15231",0.45183602207,Falla,,
"53","1495",0.1229186274,1011.0066975000,-74.2168933650,7.7021171790,419.0000000000,"15231",0.45183602207,Falla,,
"53","1499",0.1358614030,1035.0071300000,-74.2298138160,7.7013573210,433.0000000000,"15231",0.45183602207,Falla,,
"53","1505",0.1639480815,1143.0071353000,-74.2540348030,7.6871374300,513.0000000000,"15231",0.45183602207,Falla,,
"53","1509",0.1828280143,1235.0071393000,-74.2683754370,7.6748574430,461.0000000000,"15231",0.45183602207,Falla,,
"53","1511",0.1903216874,1245.0095407000,-74.2726856520,7.6687274200,471.0000000000,"15231",0.45183602207,Falla,,
"53","1513",0.1975839422,1284.0114572000,-74.2772358800,7.6630674050,510.0000000000,"15231",0.45183602207,Falla,,
"53","1515",0.2058575389,1338.0114580000,-74.2820761190,7.6563573760,496.0000000000,"15231",0.45183602207,Falla,,
"53","1516",0.2107939184,1377.0114583000,-74.2858262890,7.6531473810,535.0000000000,"15231",0.45183602207,Falla,,
"53","1518",0.2187990185,1382.0140604000,-74.2909265370,7.6469773650,540.0000000000,"15231",0.45183602207,Falla,,
"53","1520",0.2254489254,1394.0149872000,-74.2957667490,7.6424173640,552.0000000000,"15231",0.45183602207,Falla,,
"53","1521",0.2301360720,1415.0149877000,-74.2981768840,7.6383973400,573.0000000000,"15231",0.45183602207,Falla,,
"53","1523",0.2401930403,1442.0149929000,-74.3051572070,7.6311573330,596.0000000000,"15231",0.45183602207,Falla,,
"53","1525",0.2457312408,1461.0151656000,-74.3094573890,7.6276673330,615.0000000000,"15231",0.45183602207,Falla,,
"53","1527",0.2539967290,1506.0151684000,-74.3142976370,7.6209673110,660.0000000000,"15231",0.45183602207,Falla,,
"53","1530",0.2644859442,1677.0151687000,-74.3199279360,7.6121172620,679.0000000000,"15231",0.45183602207,Falla,,
"53","1532",0.2715642941,1683.0170108000,-74.3242181460,7.6064872410,673.0000000000,"15231",0.45183602207,Falla,,
"53","1534",0.2810683390,1689.0208442000,-74.3306684450,7.5995072330,679.0000000000,"15231",0.45183602207,Falla,,
"53","1536",0.2873512485,1710.0216965000,-74.3346986380,7.5946872230,658.0000000000,"15231",0.45183602207,Falla,,
"53","1538",0.2931563028,1789.0216969000,-74.3379188110,7.5898571980,737.0000000000,"15231",0.45183602207,Falla,,
"53","1540",0.2984456328,1834.0221534000,-74.3405989520,7.5852971700,692.0000000000,"15231",0.45183602207,Falla,,
"53","1542",0.3052158842,1836.0239195000,-74.3443591470,7.5796671400,694.0000000000,"15231",0.45183602207,Falla,,
"53","1543",0.3099872508,1901.0239196000,-74.3473092960,7.5759171320,759.0000000000,"15231",0.45183602207,Falla,,
"53","1546",0.3206238245,2050.0245410000,-74.3532095920,7.5670670920,780.0000000000,"15231",0.45183602207,Falla,,
"53","1548",0.3265342198,2064.0250519000,-74.3569697780,7.5625070730,794.0000000000,"15231",0.45183602207,Falla,,
"53","1556",0.3691891202,2320.0250582000,-74.3869011490,7.5321170490,938.0000000000,"15231",0.45183602207,Falla,,
"54","1562",0.5674717603,2705.0251202000,-74.3982137500,7.3433148290,565.0000000000,"15232",0.49669172574,Falla,,
