OBJECTID;DISCORDANCIA_EOCENO_WGS84_tif;X;Y;DISCORDANCIA_EOCENO_WGS84_Band_1
2232;-2814;-73,488344908093211;7,303959463415731;-2814,8364258
2233;-3706;-73,471800052794691;7,303959463415731;-3706,6835938
2234;-4288;-73,455255197496172;7,303959463415731;-4288,6079102
2235;-3983;-73,438710342197652;7,303959463415731;-3983,2148438
2236;-3561;-73,422165486899132;7,303959463415731;-3561,3425293
2237;-3495;-73,405620631600613;7,303959463415731;-3495,0759277
2238;-2698;-73,389075776302107;7,303959463415731;-2698,6372070
2239;-1925;-73,372530921003587;7,303959463415731;-1925,7760010
2240;-1377;-73,355986065705068;7,303959463415731;-1377,7653809
2241;129;-73,339441210406548;7,303959463415731;129,0823212
2242;663;-73,322896355108028;7,303959463415731;663,2852173
2243;-1142;-74,034325132944318;7,287414608117213;-1142,3767090
2244;-1217;-74,017780277645798;7,287414608117213;-1217,8638916
2245;-1305;-74,001235422347278;7,287414608117213;-1305,5992432
2246;-1709;-73,984690567048759;7,287414608117213;-1709,6491699
2247;-1864;-73,968145711750239;7,287414608117213;-1864,2924805
2248;-2034;-73,951600856451719;7,287414608117213;-2034,9077148
2249;-2034;-73,935056001153200;7,287414608117213;-2034,9077148
2250;-2207;-73,918511145854694;7,287414608117213;-2207,4816895
2251;-2421;-73,901966290556174;7,287414608117213;-2421,3901367
2252;-2501;-73,885421435257655;7,287414608117213;-2501,2026367
2253;-2540;-73,868876579959135;7,287414608117213;-2540,8964844
2254;-2560;-73,852331724660615;7,287414608117213;-2560,3432617
2255;-2622;-73,835786869362096;7,287414608117213;-2622,9245605
2256;-2619;-73,819242014063576;7,287414608117213;-2619,0053711
2257;-2687;-73,802697158765056;7,287414608117213;-2687,8000488
2258;-2725;-73,786152303466537;7,287414608117213;-2725,2819824
2259;-2801;-73,769607448168017;7,287414608117213;-2801,3518066
2260;-2842;-73,753062592869497;7,287414608117213;-2842,5798340
2261;-2904;-73,736517737570992;7,287414608117213;-2904,3466797
2262;-2887;-73,719972882272472;7,287414608117213;-2887,0180664
2263;-2887;-73,703428026973953;7,287414608117213;-2887,0180664
2264;-3020;-73,686883171675433;7,287414608117213;-3020,2309570
2265;-3246;-73,670338316376913;7,287414608117213;-3246,9089355
2266;-3397;-73,653793461078394;7,287414608117213;-3397,8630371
2267;-3556;-73,637248605779874;7,287414608117213;-3556,1950684
2268;-3630;-73,620703750481354;7,287414608117213;-3630,2187500
2269;-3726;-73,604158895182834;7,287414608117213;-3726,8193359
2270;-3777;-73,587614039884315;7,287414608117213;-3777,3781738
2271;-3958;-73,571069184585795;7,287414608117213;-3958,8366699
2272;-4097;-73,554524329287290;7,287414608117213;-4097,0698242
2273;-4129;-73,537979473988770;7,287414608117213;-4129,9018555
2274;-3188;-73,521434618690250;7,287414608117213;-3188,2260742
2275;-2564;-73,504889763391731;7,287414608117213;-2564,8725586
2276;-3707;-73,488344908093211;7,287414608117213;-3707,7866211
2277;-3707;-73,471800052794691;7,287414608117213;-3707,7866211
2278;-4546;-73,455255197496172;7,287414608117213;-4546,0361328
2279;-4578;-73,438710342197652;7,287414608117213;-4578,7377930
2280;-4279;-73,422165486899132;7,287414608117213;-4279,3256836
2281;-3495;-73,405620631600613;7,287414608117213;-3495,0759277
2282;-2464;-73,389075776302107;7,287414608117213;-2464,9296875
2283;-1925;-73,372530921003587;7,287414608117213;-1925,7760010
2284;-1213;-73,355986065705068;7,287414608117213;-1213,0966797
2285;-442;-73,339441210406548;7,287414608117213;-442,6401367
2286;129;-73,322896355108028;7,287414608117213;129,0823212
2287;663;-73,306351499809509;7,287414608117213;663,2852173
2288;-1055;-74,050869988242837;7,270869752818694;-1055,0167236
2289;-1341;-74,034325132944318;7,270869752818694;-1341,9818115
2290;-1451;-74,017780277645798;7,270869752818694;-1451,5095215
2291;-935;-74,001235422347278;7,270869752818694;-935,0159912
2292;-1347;-73,984690567048759;7,270869752818694;-1347,5560303
2293;-1661;-73,968145711750239;7,270869752818694;-1661,8056641
2294;-1864;-73,951600856451719;7,270869752818694;-1864,2924805
2295;-2324;-73,935056001153200;7,270869752818694;-2324,6831055
2296;-2341;-73,918511145854694;7,270869752818694;-2341,3283691
2297;-2515;-73,901966290556174;7,270869752818694;-2515,5468750
2298;-2515;-73,885421435257655;7,270869752818694;-2515,5468750
2299;-2550;-73,868876579959135;7,270869752818694;-2550,7324219
2300;-2553;-73,852331724660615;7,270869752818694;-2553,4487305
2301;-2558;-73,835786869362096;7,270869752818694;-2558,0114746
2302;-2619;-73,819242014063576;7,270869752818694;-2619,0053711
2303;-2680;-73,802697158765056;7,270869752818694;-2680,1586914
2304;-2725;-73,786152303466537;7,270869752818694;-2725,2819824
2305;-2709;-73,769607448168017;7,270869752818694;-2709,8701172
2306;-2778;-73,753062592869497;7,270869752818694;-2778,3920898
2307;-2819;-73,736517737570992;7,270869752818694;-2819,0019531
2308;-2809;-73,719972882272472;7,270869752818694;-2809,7583008
2309;-2836;-73,703428026973953;7,270869752818694;-2836,8676758
2310;-3066;-73,686883171675433;7,270869752818694;-3066,0930176
2311;-3181;-73,670338316376913;7,270869752818694;-3181,8623047
2312;-3312;-73,653793461078394;7,270869752818694;-3312,7172852
2313;-3312;-73,637248605779874;7,270869752818694;-3312,7172852
2314;-3509;-73,620703750481354;7,270869752818694;-3509,8005371
2315;-3656;-73,604158895182834;7,270869752818694;-3656,6096191
2316;-3810;-73,587614039884315;7,270869752818694;-3810,7219238
2317;-3982;-73,571069184585795;7,270869752818694;-3982,4169922
2318;-4116;-73,554524329287290;7,270869752818694;-4116,6650391
2319;-2993;-73,537979473988770;7,270869752818694;-2993,7297363
2320;-3183;-73,521434618690250;7,270869752818694;-3183,4460449
2321;-2812;-73,504889763391731;7,270869752818694;-2812,1577148
2322;-3761;-73,488344908093211;7,270869752818694;-3761,4985352
2323;-4211;-73,471800052794691;7,270869752818694;-4211,1401367
2324;-4700;-73,455255197496172;7,270869752818694;-4700,3466797
2325;-4693;-73,438710342197652;7,270869752818694;-4693,0664062
2326;-4372;-73,422165486899132;7,270869752818694;-4372,2353516
2327;-4372;-73,405620631600613;7,270869752818694;-4372,2353516
2328;-3367;-73,389075776302107;7,270869752818694;-3367,1740723
2329;-2233;-73,372530921003587;7,270869752818694;-2233,9553223
2330;-1213;-73,355986065705068;7,270869752818694;-1213,0966797
2331;-442;-73,339441210406548;7,270869752818694;-442,6401367
2332;799;-73,322896355108028;7,270869752818694;799,7212524
2333;-1092;-74,067414843541357;7,254324897520176;-1092,7309570
2334;-1092;-74,050869988242837;7,254324897520176;-1092,7309570
2335;-535;-74,034325132944318;7,254324897520176;-535,4257812
2336;-563;-74,017780277645798;7,254324897520176;-563,7916870
2337;-935;-74,001235422347278;7,254324897520176;-935,0159912
2338;-1347;-73,984690567048759;7,254324897520176;-1347,5560303
2339;-1928;-73,968145711750239;7,254324897520176;-1928,5347900
2340;-2165;-73,951600856451719;7,254324897520176;-2165,4653320
2341;-2236;-73,935056001153200;7,254324897520176;-2236,7023926
2342;-2483;-73,918511145854694;7,254324897520176;-2483,2578125
2343;-2635;-73,901966290556174;7,254324897520176;-2635,8132324
2344;-2598;-73,885421435257655;7,254324897520176;-2598,0825195
2345;-2592;-73,868876579959135;7,254324897520176;-2592,0249023
2346;-2518;-73,852331724660615;7,254324897520176;-2518,1506348
2347;-2573;-73,835786869362096;7,254324897520176;-2573,5180664
2348;-2573;-73,819242014063576;7,254324897520176;-2573,5180664
2349;-2613;-73,802697158765056;7,254324897520176;-2613,9692383
2350;-2681;-73,786152303466537;7,254324897520176;-2681,2814941
2351;-2786;-73,769607448168017;7,254324897520176;-2786,1940918
2352;-2849;-73,753062592869497;7,254324897520176;-2849,2819824
2353;-2724;-73,736517737570992;7,254324897520176;-2724,4218750
2354;-2696;-73,719972882272472;7,254324897520176;-2696,4643555
2355;-2830;-73,703428026973953;7,254324897520176;-2830,8193359
2356;-2933;-73,686883171675433;7,254324897520176;-2933,4448242
2357;-2928;-73,670338316376913;7,254324897520176;-2928,5639648
2358;-3063;-73,653793461078394;7,254324897520176;-3063,5393066
2359;-3219;-73,637248605779874;7,254324897520176;-3219,8957520
2360;-3509;-73,620703750481354;7,254324897520176;-3509,8005371
2361;-3722;-73,604158895182834;7,254324897520176;-3722,4570312
2362;-3722;-73,587614039884315;7,254324897520176;-3722,4570312
2363;-3778;-73,571069184585795;7,254324897520176;-3778,6774902
2364;-3966;-73,554524329287290;7,254324897520176;-3966,9343262
2365;-2817;-73,537979473988770;7,254324897520176;-2817,9262695
2366;-2679;-73,521434618690250;7,254324897520176;-2679,1713867
2367;-3287;-73,504889763391731;7,254324897520176;-3287,6611328
2368;-3994;-73,488344908093211;7,254324897520176;-3994,7407227
2369;-3994;-73,471800052794691;7,254324897520176;-3994,7407227
2370;-4405;-73,455255197496172;7,254324897520176;-4405,2080078
2371;-4682;-73,438710342197652;7,254324897520176;-4682,5424805
2372;-4529;-73,422165486899132;7,254324897520176;-4529,5024414
2373;-4264;-73,405620631600613;7,254324897520176;-4264,2534180
2374;-3367;-73,389075776302107;7,254324897520176;-3367,1740723
2375;-2233;-73,372530921003587;7,254324897520176;-2233,9553223
2376;-2032;-73,355986065705068;7,254324897520176;-2032,0471191
2377;-880;-73,339441210406548;7,254324897520176;-880,1275635
2378;347;-73,322896355108028;7,254324897520176;347,5324402
2379;-612;-74,050869988242837;7,237780042221658;-612,8540039
2380;-535;-74,034325132944318;7,237780042221658;-535,4257812
2381;-563;-74,017780277645798;7,237780042221658;-563,7916870
2382;-1073;-74,001235422347278;7,237780042221658;-1073,9473877
2383;-1327;-73,984690567048759;7,237780042221658;-1327,6717529
2384;-1637;-73,968145711750239;7,237780042221658;-1637,9063721
2385;-1956;-73,951600856451719;7,237780042221658;-1956,0433350
2386;-2058;-73,935056001153200;7,237780042221658;-2058,2485352
2387;-2336;-73,918511145854694;7,237780042221658;-2336,3100586
2388;-2748;-73,901966290556174;7,237780042221658;-2748,7995605
2389;-2748;-73,885421435257655;7,237780042221658;-2748,7995605
2390;-2825;-73,868876579959135;7,237780042221658;-2825,7482910
2391;-2691;-73,852331724660615;7,237780042221658;-2691,7041016
2392;-2522;-73,835786869362096;7,237780042221658;-2522,4431152
2393;-2553;-73,819242014063576;7,237780042221658;-2553,3999023
2394;-2543;-73,802697158765056;7,237780042221658;-2543,8750000
2395;-2765;-73,786152303466537;7,237780042221658;-2765,7385254
2396;-2860;-73,769607448168017;7,237780042221658;-2860,0354004
2397;-2844;-73,753062592869497;7,237780042221658;-2844,3454590
2398;-2742;-73,736517737570992;7,237780042221658;-2742,6442871
2399;-2725;-73,719972882272472;7,237780042221658;-2725,6311035
2400;-2739;-73,703428026973953;7,237780042221658;-2739,2409668
2401;-2804;-73,686883171675433;7,237780042221658;-2804,9904785
2402;-2861;-73,670338316376913;7,237780042221658;-2861,8654785
2403;-2861;-73,653793461078394;7,237780042221658;-2861,8654785
2404;-2998;-73,637248605779874;7,237780042221658;-2998,9804688
2405;-3210;-73,620703750481354;7,237780042221658;-3210,8596191
2406;-3473;-73,604158895182834;7,237780042221658;-3473,8066406
2407;-3730;-73,587614039884315;7,237780042221658;-3730,4348145
2408;-3734;-73,571069184585795;7,237780042221658;-3734,7116699
2409;-3871;-73,554524329287290;7,237780042221658;-3871,5520020
2410;-3905;-73,537979473988770;7,237780042221658;-3905,3728027
2411;-2975;-73,521434618690250;7,237780042221658;-2975,5261230
2412;-2959;-73,504889763391731;7,237780042221658;-2959,7580566
2413;-3495;-73,488344908093211;7,237780042221658;-3495,3471680
2414;-3990;-73,471800052794691;7,237780042221658;-3990,2158203
2415;-4405;-73,455255197496172;7,237780042221658;-4405,2080078
2416;-4450;-73,438710342197652;7,237780042221658;-4450,8222656
2417;-4529;-73,422165486899132;7,237780042221658;-4529,5024414
2418;-4529;-73,405620631600613;7,237780042221658;-4529,5024414
2419;-4264;-73,389075776302107;7,237780042221658;-4264,2534180
2420;-3127;-73,372530921003587;7,237780042221658;-3127,4328613
2421;-2032;-73,355986065705068;7,237780042221658;-2032,0471191
2422;-634;-73,339441210406548;7,237780042221658;-634,2609253
2423;-660;-74,050869988242837;7,221235186923139;-660,4396973
2424;-612;-74,034325132944318;7,221235186923139;-612,8540039
2425;-925;-74,017780277645798;7,221235186923139;-925,7352905
2426;-1073;-74,001235422347278;7,221235186923139;-1073,9473877
2427;-1511;-73,984690567048759;7,221235186923139;-1511,7884521
2428;-1637;-73,968145711750239;7,221235186923139;-1637,9063721
2429;-1811;-73,951600856451719;7,221235186923139;-1811,7419434
2430;-1811;-73,935056001153200;7,221235186923139;-1811,7419434
2431;-1776;-73,918511145854694;7,221235186923139;-1776,7840576
2432;-2309;-73,901966290556174;7,221235186923139;-2309,0690918
2433;-2690;-73,885421435257655;7,221235186923139;-2690,6679688
2434;-2825;-73,868876579959135;7,221235186923139;-2825,7482910
2435;-2604;-73,852331724660615;7,221235186923139;-2604,3430176
2436;-2522;-73,835786869362096;7,221235186923139;-2522,4431152
2437;-2449;-73,819242014063576;7,221235186923139;-2449,1723633
2438;-2285;-73,802697158765056;7,221235186923139;-2285,5812988
2439;-2677;-73,786152303466537;7,221235186923139;-2677,3049316
2440;-2883;-73,769607448168017;7,221235186923139;-2883,8771973
2441;-2811;-73,753062592869497;7,221235186923139;-2811,5822754
2442;-2673;-73,736517737570992;7,221235186923139;-2673,9414062
2443;-2642;-73,719972882272472;7,221235186923139;-2642,7788086
2444;-2554;-73,703428026973953;7,221235186923139;-2554,2871094
2445;-2665;-73,686883171675433;7,221235186923139;-2665,1352539
2446;-2687;-73,670338316376913;7,221235186923139;-2687,6738281
2447;-2831;-73,653793461078394;7,221235186923139;-2831,9138184
2448;-3011;-73,637248605779874;7,221235186923139;-3011,1403809
2449;-3226;-73,620703750481354;7,221235186923139;-3226,1201172
2450;-3438;-73,604158895182834;7,221235186923139;-3438,5791016
2451;-3438;-73,587614039884315;7,221235186923139;-3438,5791016
2452;-3621;-73,571069184585795;7,221235186923139;-3621,3962402
2453;-3785;-73,554524329287290;7,221235186923139;-3785,9252930
2454;-2773;-73,537979473988770;7,221235186923139;-2773,1557617
2455;-2279;-73,521434618690250;7,221235186923139;-2279,9504395
2456;-2985;-73,504889763391731;7,221235186923139;-2985,0598145
2457;-3505;-73,488344908093211;7,221235186923139;-3505,1186523
2458;-3363;-73,471800052794691;7,221235186923139;-3363,7521973
2459;-3790;-73,455255197496172;7,221235186923139;-3790,1059570
2460;-4172;-73,438710342197652;7,221235186923139;-4172,7314453
2461;-4450;-73,422165486899132;7,221235186923139;-4450,8222656
2462;-4060;-73,405620631600613;7,221235186923139;-4060,2595215
2463;-3831;-73,389075776302107;7,221235186923139;-3831,0454102
2464;-2760;-73,372530921003587;7,221235186923139;-2760,8061523
2465;-2760;-73,355986065705068;7,221235186923139;-2760,8061523
2466;-1178;-73,339441210406548;7,221235186923139;-1178,5697021
2467;-292;-73,322896355108028;7,221235186923139;-292,8954468
2468;-839;-74,050869988242837;7,204690331624620;-839,6212769
2469;-841;-74,034325132944318;7,204690331624620;-841,4237671
2470;-1232;-74,017780277645798;7,204690331624620;-1232,0290527
2471;-1232;-74,001235422347278;7,204690331624620;-1232,0290527
2472;-1405;-73,984690567048759;7,204690331624620;-1405,3616943
2473;-1449;-73,968145711750239;7,204690331624620;-1449,7652588
2474;-1234;-73,951600856451719;7,204690331624620;-1234,9382324
2475;-1250;-73,935056001153200;7,204690331624620;-1250,8897705
2476;-1825;-73,918511145854694;7,204690331624620;-1825,7100830
2477;-2300;-73,901966290556174;7,204690331624620;-2300,0708008
2478;-2241;-73,885421435257655;7,204690331624620;-2241,9523926
2479;-2485;-73,868876579959135;7,204690331624620;-2485,3811035
2480;-2226;-73,852331724660615;7,204690331624620;-2226,5749512
2481;-2406;-73,835786869362096;7,204690331624620;-2406,5910645
2482;-2216;-73,819242014063576;7,204690331624620;-2216,7160645
2483;-2285;-73,802697158765056;7,204690331624620;-2285,5812988
2484;-2753;-73,786152303466537;7,204690331624620;-2753,8671875
2485;-2753;-73,769607448168017;7,204690331624620;-2753,8671875
2486;-2831;-73,753062592869497;7,204690331624620;-2831,9042969
2487;-2715;-73,736517737570992;7,204690331624620;-2715,0998535
2488;-2584;-73,719972882272472;7,204690331624620;-2584,1196289
2489;-2554;-73,703428026973953;7,204690331624620;-2554,2871094
2490;-2626;-73,686883171675433;7,204690331624620;-2626,0061035
2491;-2687;-73,670338316376913;7,204690331624620;-2687,6738281
2492;-2608;-73,653793461078394;7,204690331624620;-2608,1589355
2493;-2787;-73,637248605779874;7,204690331624620;-2787,1401367
2494;-3098;-73,620703750481354;7,204690331624620;-3098,4108887
2495;-3233;-73,604158895182834;7,204690331624620;-3233,5156250
2496;-3397;-73,587614039884315;7,204690331624620;-3397,3081055
2497;-3707;-73,571069184585795;7,204690331624620;-3707,8781738
2498;-4006;-73,554524329287290;7,204690331624620;-4006,3132324
2499;-2755;-73,537979473988770;7,204690331624620;-2755,1669922
2500;-1915;-73,521434618690250;7,204690331624620;-1915,4597168
2501;-2545;-73,504889763391731;7,204690331624620;-2545,4519043
2502;-2932;-73,488344908093211;7,204690331624620;-2932,7277832
2503;-3363;-73,471800052794691;7,204690331624620;-3363,7521973
2504;-3790;-73,455255197496172;7,204690331624620;-3790,1059570
2505;-3737;-73,438710342197652;7,204690331624620;-3737,1550293
2506;-3737;-73,422165486899132;7,204690331624620;-3737,1550293
2507;-3330;-73,405620631600613;7,204690331624620;-3330,5180664
2508;-3399;-73,389075776302107;7,204690331624620;-3399,5893555
2509;-2392;-73,372530921003587;7,204690331624620;-2392,9270020
2510;-1946;-73,355986065705068;7,204690331624620;-1946,7718506
2511;-415;-73,339441210406548;7,204690331624620;-415,6943665
2512;-945;-74,034325132944318;7,188145476326103;-945,9165649
2513;-1157;-74,017780277645798;7,188145476326103;-1157,8814697
2514;-1358;-74,001235422347278;7,188145476326103;-1358,2879639
2515;-1275;-73,984690567048759;7,188145476326103;-1275,9595947
2516;-1278;-73,968145711750239;7,188145476326103;-1278,5941162
2517;-1284;-73,951600856451719;7,188145476326103;-1284,0145264
2518;-1295;-73,935056001153200;7,188145476326103;-1295,2207031
2519;-1671;-73,918511145854694;7,188145476326103;-1671,9675293
2520;-1949;-73,901966290556174;7,188145476326103;-1949,6374512
2521;-2037;-73,885421435257655;7,188145476326103;-2037,9237061
2522;-1972;-73,868876579959135;7,188145476326103;-1972,8468018
2523;-1963;-73,852331724660615;7,188145476326103;-1963,0845947
2524;-1963;-73,835786869362096;7,188145476326103;-1963,0845947
2525;-1976;-73,819242014063576;7,188145476326103;-1976,1098633
2526;-2131;-73,802697158765056;7,188145476326103;-2131,4345703
2527;-2529;-73,786152303466537;7,188145476326103;-2529,0561523
2528;-2853;-73,769607448168017;7,188145476326103;-2853,9108887
2529;-2553;-73,753062592869497;7,188145476326103;-2553,3464355
2530;-2544;-73,736517737570992;7,188145476326103;-2544,3588867
2531;-2536;-73,719972882272472;7,188145476326103;-2536,8459473
2532;-2536;-73,703428026973953;7,188145476326103;-2536,8459473
2533;-2407;-73,686883171675433;7,188145476326103;-2407,9755859
2534;-2541;-73,670338316376913;7,188145476326103;-2541,6477051
2535;-2599;-73,653793461078394;7,188145476326103;-2599,5712891
2536;-2886;-73,637248605779874;7,188145476326103;-2886,5344238
2537;-3180;-73,620703750481354;7,188145476326103;-3180,2116699
2538;-3233;-73,604158895182834;7,188145476326103;-3233,5156250
2539;-3205;-73,587614039884315;7,188145476326103;-3205,2749023
2540;-3391;-73,571069184585795;7,188145476326103;-3391,3405762
2541;-3815;-73,554524329287290;7,188145476326103;-3815,6743164
2542;-2755;-73,537979473988770;7,188145476326103;-2755,1669922
2543;-2294;-73,521434618690250;7,188145476326103;-2294,0266113
2544;-2545;-73,504889763391731;7,188145476326103;-2545,4519043
2545;-2932;-73,488344908093211;7,188145476326103;-2932,7277832
2546;-2932;-73,471800052794691;7,188145476326103;-2932,7277832
2547;-3081;-73,455255197496172;7,188145476326103;-3081,5239258
2548;-3417;-73,438710342197652;7,188145476326103;-3417,0725098
2549;-3134;-73,422165486899132;7,188145476326103;-3134,8190918
2550;-2543;-73,405620631600613;7,188145476326103;-2543,6137695
2551;-2565;-73,389075776302107;7,188145476326103;-2565,7951660
2552;-1485;-73,372530921003587;7,188145476326103;-1485,0783691
2553;-1485;-73,355986065705068;7,188145476326103;-1485,0783691
2554;-1016;-74,034325132944318;7,171600621027585;-1016,5542603
2555;-1157;-74,017780277645798;7,171600621027585;-1157,8814697
2556;-1106;-74,001235422347278;7,171600621027585;-1106,7797852
2557;-1184;-73,984690567048759;7,171600621027585;-1184,8253174
2558;-1275;-73,968145711750239;7,171600621027585;-1275,3288574
2559;-1284;-73,951600856451719;7,171600621027585;-1284,0145264
2560;-1473;-73,935056001153200;7,171600621027585;-1473,5194092
2561;-1855;-73,918511145854694;7,171600621027585;-1855,3338623
2562;-2042;-73,901966290556174;7,171600621027585;-2042,1640625
2563;-1903;-73,885421435257655;7,171600621027585;-1903,7641602
2564;-1937;-73,868876579959135;7,171600621027585;-1937,4918213
2565;-1864;-73,852331724660615;7,171600621027585;-1864,0826416
2566;-1671;-73,835786869362096;7,171600621027585;-1671,7657471
2567;-1554;-73,819242014063576;7,171600621027585;-1554,1960449
2568;-1988;-73,802697158765056;7,171600621027585;-1988,6713867
2569;-2416;-73,786152303466537;7,171600621027585;-2416,0578613
2570;-2416;-73,769607448168017;7,171600621027585;-2416,0578613
2571;-2204;-73,753062592869497;7,171600621027585;-2204,4785156
2572;-2467;-73,736517737570992;7,171600621027585;-2467,1235352
2573;-2415;-73,719972882272472;7,171600621027585;-2415,2917480
2574;-2402;-73,703428026973953;7,171600621027585;-2402,4206543
2575;-2360;-73,686883171675433;7,171600621027585;-2360,9909668
2576;-2505;-73,670338316376913;7,171600621027585;-2505,0004883
2577;-2548;-73,653793461078394;7,171600621027585;-2548,4836426
2578;-2693;-73,637248605779874;7,171600621027585;-2693,1206055
2579;-3076;-73,620703750481354;7,171600621027585;-3076,0024414
2580;-3174;-73,604158895182834;7,171600621027585;-3174,5207520
2581;-3293;-73,587614039884315;7,171600621027585;-3293,0683594
2582;-3496;-73,571069184585795;7,171600621027585;-3496,7302246
2583;-2655;-73,554524329287290;7,171600621027585;-2655,1340332
2584;-2655;-73,537979473988770;7,171600621027585;-2655,1340332
2585;-1966;-73,521434618690250;7,171600621027585;-1966,2784424
2586;-2294;-73,504889763391731;7,171600621027585;-2294,0266113
2587;-2423;-73,488344908093211;7,171600621027585;-2423,4265137
2588;-2751;-73,471800052794691;7,171600621027585;-2751,5456543
2589;-2696;-73,455255197496172;7,171600621027585;-2696,4187012
2590;-2899;-73,438710342197652;7,171600621027585;-2899,4304199
2591;-2245;-73,422165486899132;7,171600621027585;-2245,9755859
2592;-2409;-73,405620631600613;7,171600621027585;-2409,4184570
2593;-1722;-73,389075776302107;7,171600621027585;-1722,6419678
2594;-1690;-73,372530921003587;7,171600621027585;-1690,5219727
2595;-705;-73,355986065705068;7,171600621027585;-705,7839966
2596;-747;-74,067414843541357;7,155055765729066;-747,6649170
2597;-815;-74,050869988242837;7,155055765729066;-815,1610107
2598;-925;-74,034325132944318;7,155055765729066;-925,7804565
2599;-1015;-74,017780277645798;7,155055765729066;-1015,8870850
2600;-1098;-74,001235422347278;7,155055765729066;-1098,8924561
2601;-1181;-73,984690567048759;7,155055765729066;-1181,1536865
2602;-1286;-73,968145711750239;7,155055765729066;-1286,0854492
2603;-1286;-73,951600856451719;7,155055765729066;-1286,0854492
2604;-1420;-73,935056001153200;7,155055765729066;-1420,3930664
2605;-1597;-73,918511145854694;7,155055765729066;-1597,9739990
2606;-1741;-73,901966290556174;7,155055765729066;-1741,4046631
2607;-1903;-73,885421435257655;7,155055765729066;-1903,7641602
2608;-1852;-73,868876579959135;7,155055765729066;-1852,7434082
2609;-1864;-73,852331724660615;7,155055765729066;-1864,0826416
2610;-1575;-73,835786869362096;7,155055765729066;-1575,2408447
2611;-1378;-73,819242014063576;7,155055765729066;-1378,6489258
2612;-1291;-73,802697158765056;7,155055765729066;-1291,0239258
2613;-2180;-73,786152303466537;7,155055765729066;-2180,1989746
2614;-1900;-73,769607448168017;7,155055765729066;-1900,7912598
2615;-2204;-73,753062592869497;7,155055765729066;-2204,4785156
2616;-2188;-73,736517737570992;7,155055765729066;-2188,6948242
2617;-1781;-73,719972882272472;7,155055765729066;-1781,3549805
2618;-2115;-73,703428026973953;7,155055765729066;-2115,8706055
2619;-2255;-73,686883171675433;7,155055765729066;-2255,2602539
2620;-2418;-73,670338316376913;7,155055765729066;-2418,4663086
2621;-2597;-73,653793461078394;7,155055765729066;-2597,2724609
2622;-2814;-73,637248605779874;7,155055765729066;-2814,5302734
2623;-3072;-73,620703750481354;7,155055765729066;-3072,2082520
2624;-3072;-73,604158895182834;7,155055765729066;-3072,2082520
2625;-3148;-73,587614039884315;7,155055765729066;-3148,5786133
2626;-3371;-73,571069184585795;7,155055765729066;-3371,2395020
2627;-3683;-73,554524329287290;7,155055765729066;-3683,4677734
2628;-2655;-73,537979473988770;7,155055765729066;-2655,1340332
2629;-2154;-73,521434618690250;7,155055765729066;-2154,1196289
2630;-2287;-73,504889763391731;7,155055765729066;-2287,5527344
2631;-2439;-73,488344908093211;7,155055765729066;-2439,3005371
2632;-2439;-73,471800052794691;7,155055765729066;-2439,3005371
2633;-2159;-73,455255197496172;7,155055765729066;-2159,7526855
2634;-2139;-73,438710342197652;7,155055765729066;-2139,4033203
2635;-1537;-73,422165486899132;7,155055765729066;-1537,3474121
2636;-1648;-73,405620631600613;7,155055765729066;-1648,0581055
2637;-967;-73,389075776302107;7,155055765729066;-967,1892090
2638;-899;-73,372530921003587;7,155055765729066;-899,7208252
2639;-847;-74,050869988242837;7,138510910430547;-847,0736084
2640;-943;-74,034325132944318;7,138510910430547;-943,9336548
2641;-1019;-74,017780277645798;7,138510910430547;-1019,7073975
2642;-1035;-74,001235422347278;7,138510910430547;-1035,2326660
2643;-1110;-73,984690567048759;7,138510910430547;-1110,1712646
2644;-1206;-73,968145711750239;7,138510910430547;-1206,6018066
2645;-1301;-73,951600856451719;7,138510910430547;-1301,8902588
2646;-1388;-73,935056001153200;7,138510910430547;-1388,9281006
2647;-1536;-73,918511145854694;7,138510910430547;-1536,0649414
2648;-1559;-73,901966290556174;7,138510910430547;-1559,1651611
2649;-1559;-73,885421435257655;7,138510910430547;-1559,1651611
2650;-1609;-73,868876579959135;7,138510910430547;-1609,1271973
2651;-1687;-73,852331724660615;7,138510910430547;-1687,8538818
2652;-1410;-73,835786869362096;7,138510910430547;-1410,0831299
2653;-1207;-73,819242014063576;7,138510910430547;-1207,9897461
2654;-1314;-73,802697158765056;7,138510910430547;-1314,1828613
2655;-1713;-73,786152303466537;7,138510910430547;-1713,1602783
2656;-1389;-73,769607448168017;7,138510910430547;-1389,3505859
2657;-1385;-73,753062592869497;7,138510910430547;-1385,8774414
2658;-1780;-73,736517737570992;7,138510910430547;-1780,7478027
2659;-1781;-73,719972882272472;7,138510910430547;-1781,3549805
2660;-1779;-73,703428026973953;7,138510910430547;-1779,4462891
2661;-2255;-73,686883171675433;7,138510910430547;-2255,2602539
2662;-2390;-73,670338316376913;7,138510910430547;-2390,8925781
2663;-2390;-73,653793461078394;7,138510910430547;-2390,8925781
2664;-2593;-73,637248605779874;7,138510910430547;-2593,4987793
2665;-2834;-73,620703750481354;7,138510910430547;-2834,8598633
2666;-2967;-73,604158895182834;7,138510910430547;-2967,9533691
2667;-3148;-73,587614039884315;7,138510910430547;-3148,5786133
2668;-3371;-73,571069184585795;7,138510910430547;-3371,2395020
2669;-3683;-73,554524329287290;7,138510910430547;-3683,4677734
