OBJECTID;TOPE_COLORADO_WGS84_tif;X;Y;TOPE_COLORADO_WGS84_Band_1
1089;-978;-73,798644418419670;7,811894639234136;-978,3385010
1090;-1058;-73,788963146234735;7,811894639234136;-1058,2919922
1091;-1132;-73,779281874049815;7,811894639234136;-1132,5581055
1092;-1199;-73,769600601864894;7,811894639234136;-1199,6152344
1093;-1265;-73,759919329679974;7,811894639234136;-1265,7153320
1094;-1333;-73,750238057495054;7,811894639234136;-1333,6970215
1095;-1403;-73,740556785310133;7,811894639234136;-1403,4545898
1096;-1470;-73,730875513125213;7,811894639234136;-1470,2355957
1097;-1515;-73,721194240940292;7,811894639234136;-1515,1225586
1098;-1596;-73,711512968755372;7,811894639234136;-1596,1315918
1099;-1684;-73,701831696570451;7,811894639234136;-1684,4804688
1100;-1754;-73,692150424385531;7,811894639234136;-1754,9525146
1101;-1805;-73,682469152200611;7,811894639234136;-1805,7565918
1102;-1843;-73,672787880015676;7,811894639234136;-1843,2025146
1103;-1874;-73,663106607830755;7,811894639234136;-1874,2269287
1104;-1906;-73,653425335645835;7,811894639234136;-1906,7832031
1105;-1941;-73,643744063460915;7,811894639234136;-1941,4172363
1106;-1966;-73,634062791275994;7,811894639234136;-1966,6840820
1107;-1980;-73,624381519091074;7,811894639234136;-1980,5196533
1108;-1983;-73,614700246906153;7,811894639234136;-1983,0412598
1109;-1974;-73,605018974721233;7,811894639234136;-1974,8291016
1110;-1963;-73,595337702536312;7,811894639234136;-1963,0236816
1111;-1971;-73,585656430351392;7,811894639234136;-1971,8985596
1112;-1990;-73,575975158166472;7,811894639234136;-1990,3426514
1113;-2017;-73,566293885981537;7,811894639234136;-2017,9343262
1114;-2064;-73,556612613796617;7,811894639234136;-2064,3762207
1115;-2084;-73,546931341611696;7,811894639234136;-2084,6772461
1116;-2086;-73,537250069426776;7,811894639234136;-2086,7502441
1117;-2067;-73,527568797241855;7,811894639234136;-2067,6560059
1118;-2036;-73,517887525056935;7,811894639234136;-2036,2346191
1119;-1996;-73,508206252872014;7,811894639234136;-1996,3269043
1120;-1957;-73,498524980687094;7,811894639234136;-1957,5758057
1121;-1899;-73,488843708502174;7,811894639234136;-1899,6451416
1122;-1883;-73,479162436317253;7,811894639234136;-1883,2662354
1123;33;-73,953544773378411;7,802213367049214;33,8471069
1124;-50;-73,943863501193491;7,802213367049214;-50,7518005
1125;-140;-73,934182229008570;7,802213367049214;-140,9620667
1126;-232;-73,924500956823650;7,802213367049214;-232,4549713
1127;-321;-73,914819684638729;7,802213367049214;-321,7986755
1128;-404;-73,905138412453809;7,802213367049214;-404,6031494
1129;-475;-73,895457140268874;7,802213367049214;-475,8029175
1130;-535;-73,885775868083954;7,802213367049214;-535,8146362
1131;-583;-73,876094595899033;7,802213367049214;-583,2550049
1132;-624;-73,866413323714113;7,802213367049214;-624,7288818
1133;-672;-73,856732051529193;7,802213367049214;-672,7154541
1134;-709;-73,847050779344272;7,802213367049214;-709,0614014
1135;-748;-73,837369507159352;7,802213367049214;-748,8685303
1136;-796;-73,827688234974431;7,802213367049214;-796,7712402
1137;-855;-73,818006962789511;7,802213367049214;-855,8996582
1138;-927;-73,808325690604590;7,802213367049214;-927,2363281
1139;-1007;-73,798644418419670;7,802213367049214;-1007,7160645
1140;-1092;-73,788963146234735;7,802213367049214;-1092,6176758
1141;-1165;-73,779281874049815;7,802213367049214;-1165,7363281
1142;-1230;-73,769600601864894;7,802213367049214;-1230,4392090
1143;-1293;-73,759919329679974;7,802213367049214;-1293,9645996
1144;-1358;-73,750238057495054;7,802213367049214;-1358,8271484
1145;-1426;-73,740556785310133;7,802213367049214;-1426,4638672
1146;-1488;-73,730875513125213;7,802213367049214;-1488,5527344
1147;-1552;-73,721194240940292;7,802213367049214;-1552,7232666
1148;-1636;-73,711512968755372;7,802213367049214;-1636,0546875
1149;-1726;-73,701831696570451;7,802213367049214;-1726,6774902
1150;-1792;-73,692150424385531;7,802213367049214;-1792,4141846
1151;-1831;-73,682469152200611;7,802213367049214;-1831,6608887
1152;-1858;-73,672787880015676;7,802213367049214;-1858,5516357
1153;-1881;-73,663106607830755;7,802213367049214;-1881,6566162
1154;-1922;-73,653425335645835;7,802213367049214;-1922,9495850
1155;-1961;-73,643744063460915;7,802213367049214;-1961,6676025
1156;-1987;-73,634062791275994;7,802213367049214;-1987,5966797
1157;-2000;-73,624381519091074;7,802213367049214;-2000,7614746
1158;-2003;-73,614700246906153;7,802213367049214;-2003,8222656
1159;-2000;-73,605018974721233;7,802213367049214;-2000,5035400
1160;-1996;-73,595337702536312;7,802213367049214;-1996,4003906
1161;-1997;-73,585656430351392;7,802213367049214;-1997,4686279
1162;-2013;-73,575975158166472;7,802213367049214;-2013,9718018
1163;-2036;-73,566293885981537;7,802213367049214;-2036,6904297
1164;-2064;-73,556612613796617;7,802213367049214;-2064,9482422
1165;-2088;-73,546931341611696;7,802213367049214;-2088,0988770
1166;-2099;-73,537250069426776;7,802213367049214;-2099,5249023
1167;-2094;-73,527568797241855;7,802213367049214;-2094,3652344
1168;-2074;-73,517887525056935;7,802213367049214;-2074,6901855
1169;-2042;-73,508206252872014;7,802213367049214;-2042,7061768
1170;-2001;-73,498524980687094;7,802213367049214;-2001,6939697
1171;-1954;-73,488843708502174;7,802213367049214;-1954,2038574
1172;-1934;-73,479162436317253;7,802213367049214;-1934,2412109
1173;-1913;-73,469481164132333;7,802213367049214;-1913,1705322
1174;38;-73,953544773378411;7,792532094864293;38,2315674
1175;-56;-73,943863501193491;7,792532094864293;-56,6454773
1176;-161;-73,934182229008570;7,792532094864293;-161,1049805
1177;-267;-73,924500956823650;7,792532094864293;-267,2308960
1178;-372;-73,914819684638729;7,792532094864293;-372,1098022
1179;-469;-73,905138412453809;7,792532094864293;-469,7314453
1180;-548;-73,895457140268874;7,792532094864293;-548,3593750
1181;-613;-73,885775868083954;7,792532094864293;-613,5859375
1182;-656;-73,876094595899033;7,792532094864293;-656,2033691
1183;-686;-73,866413323714113;7,792532094864293;-686,8175049
1184;-714;-73,856732051529193;7,792532094864293;-714,8648071
1185;-746;-73,847050779344272;7,792532094864293;-746,4311523
1186;-780;-73,837369507159352;7,792532094864293;-780,3092041
1187;-822;-73,827688234974431;7,792532094864293;-822,2501221
1188;-878;-73,818006962789511;7,792532094864293;-878,4640503
1189;-952;-73,808325690604590;7,792532094864293;-952,2889404
1190;-1040;-73,798644418419670;7,792532094864293;-1040,0000000
1191;-1135;-73,788963146234735;7,792532094864293;-1135,7019043
1192;-1198;-73,779281874049815;7,792532094864293;-1198,9007568
1193;-1258;-73,769600601864894;7,792532094864293;-1258,5147705
1194;-1319;-73,759919329679974;7,792532094864293;-1319,0197754
1195;-1379;-73,750238057495054;7,792532094864293;-1379,3444824
1196;-1449;-73,740556785310133;7,792532094864293;-1449,9289551
1197;-1515;-73,730875513125213;7,792532094864293;-1515,0458984
1198;-1576;-73,721194240940292;7,792532094864293;-1576,9268799
1199;-1654;-73,711512968755372;7,792532094864293;-1654,1561279
1200;-1748;-73,701831696570451;7,792532094864293;-1748,3582764
1201;-1816;-73,692150424385531;7,792532094864293;-1816,5544434
1202;-1848;-73,682469152200611;7,792532094864293;-1848,7194824
1203;-1872;-73,672787880015676;7,792532094864293;-1872,6927490
1204;-1885;-73,663106607830755;7,792532094864293;-1885,1240234
1205;-1943;-73,653425335645835;7,792532094864293;-1943,6696777
1206;-1990;-73,643744063460915;7,792532094864293;-1990,4429932
1207;-2016;-73,634062791275994;7,792532094864293;-2016,7020264
1208;-2027;-73,624381519091074;7,792532094864293;-2027,5590820
1209;-2027;-73,614700246906153;7,792532094864293;-2027,5494385
1210;-2021;-73,605018974721233;7,792532094864293;-2021,7491455
1211;-2015;-73,595337702536312;7,792532094864293;-2015,1213379
1212;-2014;-73,585656430351392;7,792532094864293;-2014,0891113
1213;-2029;-73,575975158166472;7,792532094864293;-2029,3635254
1214;-2052;-73,566293885981537;7,792532094864293;-2052,9416504
1215;-2079;-73,556612613796617;7,792532094864293;-2079,1247559
1216;-2098;-73,546931341611696;7,792532094864293;-2098,8613281
1217;-2121;-73,537250069426776;7,792532094864293;-2121,6088867
1218;-2130;-73,527568797241855;7,792532094864293;-2130,5415039
1219;-2124;-73,517887525056935;7,792532094864293;-2124,8476562
1220;-2105;-73,508206252872014;7,792532094864293;-2105,1635742
1221;-2072;-73,498524980687094;7,792532094864293;-2072,1057129
1222;-2033;-73,488843708502174;7,792532094864293;-2033,4475098
1223;-2003;-73,479162436317253;7,792532094864293;-2003,0573730
1224;-1966;-73,469481164132333;7,792532094864293;-1966,3293457
1225;-1932;-73,459799891947398;7,792532094864293;-1932,4274902
1226;52;-73,953544773378411;7,782850822679372;52,1990585
1227;-52;-73,943863501193491;7,782850822679372;-52,2160950
1228;-172;-73,934182229008570;7,782850822679372;-172,9214630
1229;-292;-73,924500956823650;7,782850822679372;-292,7861938
1230;-414;-73,914819684638729;7,782850822679372;-414,0047302
1231;-531;-73,905138412453809;7,782850822679372;-531,1199951
1232;-614;-73,895457140268874;7,782850822679372;-614,0312500
1233;-690;-73,885775868083954;7,782850822679372;-690,8997803
1234;-726;-73,876094595899033;7,782850822679372;-726,5726318
1235;-747;-73,866413323714113;7,782850822679372;-747,7550049
1236;-763;-73,856732051529193;7,782850822679372;-763,8881226
1237;-789;-73,847050779344272;7,782850822679372;-789,5493164
1238;-816;-73,837369507159352;7,782850822679372;-816,6749268
1239;-851;-73,827688234974431;7,782850822679372;-851,7341309
1240;-903;-73,818006962789511;7,782850822679372;-903,9196777
1241;-977;-73,808325690604590;7,782850822679372;-977,6874390
1242;-1054;-73,798644418419670;7,782850822679372;-1054,9082031
1243;-1141;-73,788963146234735;7,782850822679372;-1141,3989258
1244;-1211;-73,779281874049815;7,782850822679372;-1211,6660156
1245;-1277;-73,769600601864894;7,782850822679372;-1277,0402832
1246;-1340;-73,759919329679974;7,782850822679372;-1340,6297607
1247;-1392;-73,750238057495054;7,782850822679372;-1392,3726807
1248;-1465;-73,740556785310133;7,782850822679372;-1465,8647461
1249;-1523;-73,730875513125213;7,782850822679372;-1523,8663330
1250;-1578;-73,721194240940292;7,782850822679372;-1578,1446533
1251;-1632;-73,711512968755372;7,782850822679372;-1632,6246338
1252;-1686;-73,701831696570451;7,782850822679372;-1686,5906982
1253;-1806;-73,692150424385531;7,782850822679372;-1806,0706787
1254;-1851;-73,682469152200611;7,782850822679372;-1851,0018311
1255;-1894;-73,672787880015676;7,782850822679372;-1894,1555176
1256;-1899;-73,663106607830755;7,782850822679372;-1899,8776855
1257;-1967;-73,653425335645835;7,782850822679372;-1967,0462646
1258;-2020;-73,643744063460915;7,782850822679372;-2020,9898682
1259;-2045;-73,634062791275994;7,782850822679372;-2045,7526855
1260;-2054;-73,624381519091074;7,782850822679372;-2054,6166992
1261;-2050;-73,614700246906153;7,782850822679372;-2050,8559570
1262;-2040;-73,605018974721233;7,782850822679372;-2040,3985596
1263;-2027;-73,595337702536312;7,782850822679372;-2027,3066406
1264;-2018;-73,585656430351392;7,782850822679372;-2018,9158936
1265;-2034;-73,575975158166472;7,782850822679372;-2034,0135498
1266;-2062;-73,566293885981537;7,782850822679372;-2062,8496094
1267;-2094;-73,556612613796617;7,782850822679372;-2094,1755371
1268;-2116;-73,546931341611696;7,782850822679372;-2116,3601074
1269;-2157;-73,537250069426776;7,782850822679372;-2157,3835449
1270;-2177;-73,527568797241855;7,782850822679372;-2177,8754883
1271;-2185;-73,517887525056935;7,782850822679372;-2185,7192383
1272;-2180;-73,508206252872014;7,782850822679372;-2180,3708496
1273;-2154;-73,498524980687094;7,782850822679372;-2154,8251953
1274;-2119;-73,488843708502174;7,782850822679372;-2119,4213867
1275;-2082;-73,479162436317253;7,782850822679372;-2082,0859375
1276;-2033;-73,469481164132333;7,782850822679372;-2033,3034668
1277;-1980;-73,459799891947398;7,782850822679372;-1980,7404785
1278;-1942;-73,450118619762478;7,782850822679372;-1942,6555176
1279;-1930;-73,440437347577557;7,782850822679372;-1930,0659180
1280;-35;-73,943863501193491;7,773169550494449;-35,7162476
1281;-171;-73,934182229008570;7,773169550494449;-171,7282104
1282;-298;-73,924500956823650;7,773169550494449;-298,5129395
1283;-431;-73,914819684638729;7,773169550494449;-431,0321045
1284;-571;-73,905138412453809;7,773169550494449;-571,7568970
1285;-648;-73,895457140268874;7,773169550494449;-648,5349121
1286;-749;-73,885775868083954;7,773169550494449;-749,7665405
1287;-777;-73,876094595899033;7,773169550494449;-777,2439575
1288;-796;-73,866413323714113;7,773169550494449;-796,4600830
1289;-802;-73,856732051529193;7,773169550494449;-802,7818604
1290;-842;-73,847050779344272;7,773169550494449;-842,9624023
1291;-869;-73,837369507159352;7,773169550494449;-869,1063232
1292;-900;-73,827688234974431;7,773169550494449;-900,2968140
1293;-949;-73,818006962789511;7,773169550494449;-949,2814331
1294;-1023;-73,808325690604590;7,773169550494449;-1023,3500977
1295;-1073;-73,798644418419670;7,773169550494449;-1073,1435547
1296;-1150;-73,788963146234735;7,773169550494449;-1150,4580078
1297;-1220;-73,779281874049815;7,773169550494449;-1220,1706543
1298;-1289;-73,769600601864894;7,773169550494449;-1289,5986328
1299;-1363;-73,759919329679974;7,773169550494449;-1363,7675781
1300;-1411;-73,750238057495054;7,773169550494449;-1411,8603516
1301;-1470;-73,740556785310133;7,773169550494449;-1470,2930908
1302;-1526;-73,730875513125213;7,773169550494449;-1526,9420166
1303;-1586;-73,721194240940292;7,773169550494449;-1586,5742188
1304;-1652;-73,711512968755372;7,773169550494449;-1652,5045166
1305;-1741;-73,701831696570451;7,773169550494449;-1741,8935547
1306;-1817;-73,692150424385531;7,773169550494449;-1817,5625000
1307;-1859;-73,682469152200611;7,773169550494449;-1859,2844238
1308;-1907;-73,672787880015676;7,773169550494449;-1907,5493164
1309;-1901;-73,663106607830755;7,773169550494449;-1901,9189453
1310;-1973;-73,653425335645835;7,773169550494449;-1973,0008545
1311;-2034;-73,643744063460915;7,773169550494449;-2034,1654053
1312;-2057;-73,634062791275994;7,773169550494449;-2057,0729980
1313;-2070;-73,624381519091074;7,773169550494449;-2070,5085449
1314;-2067;-73,614700246906153;7,773169550494449;-2067,2094727
1315;-2055;-73,605018974721233;7,773169550494449;-2055,8276367
1316;-2037;-73,595337702536312;7,773169550494449;-2037,3017578
1317;-2014;-73,585656430351392;7,773169550494449;-2014,9873047
1318;-2035;-73,575975158166472;7,773169550494449;-2035,1259766
1319;-2073;-73,566293885981537;7,773169550494449;-2073,4741211
1320;-2117;-73,556612613796617;7,773169550494449;-2117,4321289
1321;-2163;-73,546931341611696;7,773169550494449;-2163,8940430
1322;-2211;-73,537250069426776;7,773169550494449;-2211,9687500
1323;-2228;-73,527568797241855;7,773169550494449;-2228,6970215
1324;-2246;-73,517887525056935;7,773169550494449;-2246,7216797
1325;-2258;-73,508206252872014;7,773169550494449;-2258,3701172
1326;-2236;-73,498524980687094;7,773169550494449;-2236,3005371
1327;-2202;-73,488843708502174;7,773169550494449;-2202,6003418
1328;-2169;-73,479162436317253;7,773169550494449;-2169,6201172
1329;-2119;-73,469481164132333;7,773169550494449;-2119,4689941
1330;-2060;-73,459799891947398;7,773169550494449;-2060,4653320
1331;-1987;-73,450118619762478;7,773169550494449;-1987,1650391
1332;-1967;-73,440437347577557;7,773169550494449;-1967,2956543
1333;-1920;-73,430756075392637;7,773169550494449;-1920,1508789
1334;-1936;-73,421074803207716;7,773169550494449;-1936,4453125
1335;-17;-73,943863501193491;7,763488278309528;-17,5666199
1336;-146;-73,934182229008570;7,763488278309528;-146,8137817
1337;-277;-73,924500956823650;7,763488278309528;-277,9144287
1338;-411;-73,914819684638729;7,763488278309528;-411,7380371
1339;-542;-73,905138412453809;7,763488278309528;-542,8854370
1340;-641;-73,895457140268874;7,763488278309528;-641,2451172
1341;-734;-73,885775868083954;7,763488278309528;-734,4273682
1342;-788;-73,876094595899033;7,763488278309528;-788,1000977
1343;-828;-73,866413323714113;7,763488278309528;-828,3132324
1344;-854;-73,856732051529193;7,763488278309528;-854,9287109
1345;-923;-73,847050779344272;7,763488278309528;-923,3105469
1346;-952;-73,837369507159352;7,763488278309528;-952,8363037
1347;-993;-73,827688234974431;7,763488278309528;-993,9039917
1348;-1052;-73,818006962789511;7,763488278309528;-1052,4073486
1349;-1123;-73,808325690604590;7,763488278309528;-1123,2983398
1350;-1115;-73,798644418419670;7,763488278309528;-1115,0270996
1351;-1182;-73,788963146234735;7,763488278309528;-1182,3959961
1352;-1235;-73,779281874049815;7,763488278309528;-1235,7764893
1353;-1290;-73,769600601864894;7,763488278309528;-1290,8192139
1354;-1352;-73,759919329679974;7,763488278309528;-1352,4996338
1355;-1412;-73,750238057495054;7,763488278309528;-1412,5986328
1356;-1471;-73,740556785310133;7,763488278309528;-1471,3243408
1357;-1529;-73,730875513125213;7,763488278309528;-1529,8414307
1358;-1594;-73,721194240940292;7,763488278309528;-1594,9847412
1359;-1645;-73,711512968755372;7,763488278309528;-1645,1773682
1360;-1703;-73,701831696570451;7,763488278309528;-1703,5395508
1361;-1773;-73,692150424385531;7,763488278309528;-1773,9134521
1362;-1847;-73,682469152200611;7,763488278309528;-1847,3100586
1363;-1925;-73,672787880015676;7,763488278309528;-1925,0343018
1364;-1879;-73,663106607830755;7,763488278309528;-1879,9262695
1365;-1875;-73,653425335645835;7,763488278309528;-1875,6196289
1366;-1980;-73,643744063460915;7,763488278309528;-1980,1661377
1367;-2024;-73,634062791275994;7,763488278309528;-2024,2435303
1368;-2060;-73,624381519091074;7,763488278309528;-2060,4189453
1369;-2067;-73,614700246906153;7,763488278309528;-2067,5825195
1370;-2065;-73,605018974721233;7,763488278309528;-2065,7143555
1371;-2051;-73,595337702536312;7,763488278309528;-2051,3681641
1372;-2010;-73,585656430351392;7,763488278309528;-2010,2691650
1373;-2044;-73,575975158166472;7,763488278309528;-2044,2094727
1374;-2087;-73,566293885981537;7,763488278309528;-2087,1306152
1375;-2122;-73,556612613796617;7,763488278309528;-2122,4848633
1376;-2217;-73,546931341611696;7,763488278309528;-2217,0764160
1377;-2249;-73,537250069426776;7,763488278309528;-2249,1516113
1378;-2256;-73,527568797241855;7,763488278309528;-2256,2871094
1379;-2287;-73,517887525056935;7,763488278309528;-2287,5290527
1380;-2320;-73,508206252872014;7,763488278309528;-2320,3972168
1381;-2296;-73,498524980687094;7,763488278309528;-2296,4599609
1382;-2262;-73,488843708502174;7,763488278309528;-2262,9392090
1383;-2247;-73,479162436317253;7,763488278309528;-2247,7368164
1384;-2200;-73,469481164132333;7,763488278309528;-2200,0361328
1385;-2137;-73,459799891947398;7,763488278309528;-2137,2885742
1386;-2059;-73,450118619762478;7,763488278309528;-2059,9536133
1387;-1994;-73,440437347577557;7,763488278309528;-1994,5036621
1388;-1931;-73,430756075392637;7,763488278309528;-1931,9125977
1389;-1970;-73,421074803207716;7,763488278309528;-1970,1903076
1390;-2022;-73,411393531022796;7,763488278309528;-2022,7919922
1391;-2072;-73,401712258837875;7,763488278309528;-2072,7768555
1392;-2117;-73,392030986652955;7,763488278309528;-2117,0214844
1393;-1;-73,943863501193491;7,753807006124606;-1,6418457
1394;-118;-73,934182229008570;7,753807006124606;-118,9690475
1395;-245;-73,924500956823650;7,753807006124606;-245,5121460
1396;-372;-73,914819684638729;7,753807006124606;-372,4490662
1397;-494;-73,905138412453809;7,753807006124606;-494,8389282
1398;-601;-73,895457140268874;7,753807006124606;-601,3601685
1399;-694;-73,885775868083954;7,753807006124606;-694,3238525
1400;-764;-73,876094595899033;7,753807006124606;-764,8168945
1401;-817;-73,866413323714113;7,753807006124606;-817,2097168
1402;-868;-73,856732051529193;7,753807006124606;-868,0840454
1403;-953;-73,847050779344272;7,753807006124606;-953,6859131
1404;-1023;-73,837369507159352;7,753807006124606;-1023,5286865
1405;-1106;-73,827688234974431;7,753807006124606;-1106,1586914
1406;-1278;-73,818006962789511;7,753807006124606;-1278,8740234
1407;-1266;-73,808325690604590;7,753807006124606;-1266,4357910
1408;-1229;-73,798644418419670;7,753807006124606;-1229,5159912
1409;-1245;-73,788963146234735;7,753807006124606;-1245,2430420
1410;-1277;-73,779281874049815;7,753807006124606;-1277,3146973
1411;-1318;-73,769600601864894;7,753807006124606;-1318,9450684
1412;-1369;-73,759919329679974;7,753807006124606;-1369,8718262
1413;-1426;-73,750238057495054;7,753807006124606;-1426,3734131
1414;-1484;-73,740556785310133;7,753807006124606;-1484,5297852
1415;-1546;-73,730875513125213;7,753807006124606;-1546,3808594
1416;-1636;-73,721194240940292;7,753807006124606;-1636,9659424
1417;-1675;-73,711512968755372;7,753807006124606;-1675,0126953
1418;-1705;-73,701831696570451;7,753807006124606;-1705,3068848
1419;-1737;-73,692150424385531;7,753807006124606;-1737,9230957
1420;-1793;-73,682469152200611;7,753807006124606;-1793,9566650
1421;-1907;-73,672787880015676;7,753807006124606;-1907,6162109
1422;-1938;-73,663106607830755;7,753807006124606;-1938,2470703
1423;-1928;-73,653425335645835;7,753807006124606;-1928,8303223
1424;-1939;-73,643744063460915;7,753807006124606;-1939,2620850
1425;-1965;-73,634062791275994;7,753807006124606;-1965,9517822
1426;-2007;-73,624381519091074;7,753807006124606;-2007,6044922
1427;-2046;-73,614700246906153;7,753807006124606;-2046,1086426
1428;-2064;-73,605018974721233;7,753807006124606;-2064,4365234
1429;-2060;-73,595337702536312;7,753807006124606;-2060,7443848
1430;-2056;-73,585656430351392;7,753807006124606;-2056,1301270
1431;-2089;-73,575975158166472;7,753807006124606;-2089,5705566
1432;-2130;-73,566293885981537;7,753807006124606;-2130,2644043
1433;-2137;-73,556612613796617;7,753807006124606;-2137,4482422
1434;-2231;-73,546931341611696;7,753807006124606;-2231,8395996
1435;-2259;-73,537250069426776;7,753807006124606;-2259,6545410
1436;-2256;-73,527568797241855;7,753807006124606;-2256,1279297
1437;-2300;-73,517887525056935;7,753807006124606;-2300,8618164
1438;-2314;-73,508206252872014;7,753807006124606;-2314,0822754
1439;-2313;-73,498524980687094;7,753807006124606;-2313,9467773
1440;-2278;-73,488843708502174;7,753807006124606;-2278,6787109
1441;-2290;-73,479162436317253;7,753807006124606;-2290,1074219
1442;-2268;-73,469481164132333;7,753807006124606;-2268,0729980
1443;-2227;-73,459799891947398;7,753807006124606;-2227,6533203
1444;-2173;-73,450118619762478;7,753807006124606;-2173,9406738
1445;-2133;-73,440437347577557;7,753807006124606;-2133,0483398
1446;-2081;-73,430756075392637;7,753807006124606;-2081,9321289
1447;-2080;-73,421074803207716;7,753807006124606;-2080,3364258
1448;-2104;-73,411393531022796;7,753807006124606;-2104,3496094
1449;-2136;-73,401712258837875;7,753807006124606;-2136,7561035
1450;-2170;-73,392030986652955;7,753807006124606;-2170,0581055
1451;-2201;-73,382349714468035;7,753807006124606;-2201,9089355
1452;-2;-73,943863501193491;7,744125733939685;-2,5075071
1453;-102;-73,934182229008570;7,744125733939685;-102,2894287
1454;-222;-73,924500956823650;7,744125733939685;-222,1293945
1455;-337;-73,914819684638729;7,744125733939685;-337,4378662
1456;-450;-73,905138412453809;7,744125733939685;-450,5067139
1457;-559;-73,895457140268874;7,744125733939685;-559,2972412
1458;-654;-73,885775868083954;7,744125733939685;-654,0856323
1459;-738;-73,876094595899033;7,744125733939685;-738,7509766
1460;-800;-73,866413323714113;7,744125733939685;-800,3945923
1461;-872;-73,856732051529193;7,744125733939685;-872,1740723
1462;-971;-73,847050779344272;7,744125733939685;-971,5961914
1463;-1043;-73,837369507159352;7,744125733939685;-1043,6984863
1464;-1129;-73,827688234974431;7,744125733939685;-1129,4927979
1465;-1269;-73,818006962789511;7,744125733939685;-1269,8974609
1466;-1299;-73,808325690604590;7,744125733939685;-1299,2952881
1467;-1289;-73,798644418419670;7,744125733939685;-1289,9901123
1468;-1297;-73,788963146234735;7,744125733939685;-1297,6771240
1469;-1322;-73,779281874049815;7,744125733939685;-1322,5795898
1470;-1356;-73,769600601864894;7,744125733939685;-1356,1148682
1471;-1399;-73,759919329679974;7,744125733939685;-1399,9296875
1472;-1454;-73,750238057495054;7,744125733939685;-1454,2329102
1473;-1515;-73,740556785310133;7,744125733939685;-1515,4428711
1474;-1582;-73,730875513125213;7,744125733939685;-1582,1107178
1475;-1657;-73,721194240940292;7,744125733939685;-1657,0209961
1476;-1708;-73,711512968755372;7,744125733939685;-1708,5200195
1477;-1758;-73,701831696570451;7,744125733939685;-1758,1810303
1478;-1795;-73,692150424385531;7,744125733939685;-1795,2358398
1479;-1833;-73,682469152200611;7,744125733939685;-1833,3935547
1480;-1879;-73,672787880015676;7,744125733939685;-1879,1221924
1481;-1931;-73,663106607830755;7,744125733939685;-1931,9318848
1482;-1997;-73,653425335645835;7,744125733939685;-1997,3864746
1483;-2002;-73,643744063460915;7,744125733939685;-2002,2822266
1484;-1990;-73,634062791275994;7,744125733939685;-1990,1120605
1485;-1992;-73,624381519091074;7,744125733939685;-1992,2733154
1486;-2040;-73,614700246906153;7,744125733939685;-2040,1599121
1487;-2064;-73,605018974721233;7,744125733939685;-2064,1916504
1488;-2083;-73,595337702536312;7,744125733939685;-2083,4377441
1489;-2101;-73,585656430351392;7,744125733939685;-2101,8310547
1490;-2135;-73,575975158166472;7,744125733939685;-2135,6628418
1491;-2172;-73,566293885981537;7,744125733939685;-2172,3034668
1492;-2183;-73,556612613796617;7,744125733939685;-2183,4147949
1493;-2236;-73,546931341611696;7,744125733939685;-2236,9230957
1494;-2290;-73,537250069426776;7,744125733939685;-2290,6140137
1495;-2321;-73,527568797241855;7,744125733939685;-2321,4670410
1496;-2344;-73,517887525056935;7,744125733939685;-2344,7614746
1497;-2336;-73,508206252872014;7,744125733939685;-2336,6882324
1498;-2339;-73,498524980687094;7,744125733939685;-2339,7946777
1499;-2283;-73,488843708502174;7,744125733939685;-2283,8334961
1500;-2315;-73,479162436317253;7,744125733939685;-2315,1848145
1501;-2328;-73,469481164132333;7,744125733939685;-2328,2536621
1502;-2321;-73,459799891947398;7,744125733939685;-2321,7441406
1503;-2296;-73,450118619762478;7,744125733939685;-2296,3439941
1504;-2320;-73,440437347577557;7,744125733939685;-2320,6293945
1505;-2248;-73,430756075392637;7,744125733939685;-2248,3764648
1506;-2206;-73,421074803207716;7,744125733939685;-2206,6896973
1507;-2198;-73,411393531022796;7,744125733939685;-2198,3046875
1508;-2208;-73,401712258837875;7,744125733939685;-2208,8544922
1509;-2228;-73,392030986652955;7,744125733939685;-2228,0351562
1510;-2250;-73,382349714468035;7,744125733939685;-2250,6337891
1511;68;-73,953544773378411;7,734444461754762;68,5958557
1512;-26;-73,943863501193491;7,734444461754762;-26,6443481
1513;-113;-73,934182229008570;7,734444461754762;-113,8603439
1514;-232;-73,924500956823650;7,734444461754762;-232,4368286
1515;-330;-73,914819684638729;7,734444461754762;-330,9470215
1516;-432;-73,905138412453809;7,734444461754762;-432,3696289
1517;-543;-73,895457140268874;7,734444461754762;-543,1208496
1518;-631;-73,885775868083954;7,734444461754762;-631,7041016
1519;-731;-73,876094595899033;7,734444461754762;-731,2208252
1520;-797;-73,866413323714113;7,734444461754762;-797,2728882
1521;-904;-73,856732051529193;7,734444461754762;-904,0126953
1522;-1004;-73,847050779344272;7,734444461754762;-1004,6848145
1523;-1058;-73,837369507159352;7,734444461754762;-1058,9880371
1524;-1137;-73,827688234974431;7,734444461754762;-1137,2243652
1525;-1242;-73,818006962789511;7,734444461754762;-1242,0427246
1526;-1288;-73,808325690604590;7,734444461754762;-1288,4353027
1527;-1306;-73,798644418419670;7,734444461754762;-1306,8156738
1528;-1326;-73,788963146234735;7,734444461754762;-1326,8435059
1529;-1360;-73,779281874049815;7,734444461754762;-1360,0289307
1530;-1390;-73,769600601864894;7,734444461754762;-1390,5986328
